articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
589d2cd895d0e02474635871,,By BEN BRANTLEY,article,"That Close-Up, in Fine Focus","['Theater', 'Sunset Boulevard (Play)', 'Close, Glenn', 'Lloyd Webber, Andrew', 'Price, Lonny']",1,Weekend,1,2017-02-10 03:00:31,Unknown,The pared-down revival of the Andrew Lloyd Webber musical relies more on Glenn Close’s astounding performance than the original lavish production could.,The New York Times,Review,https://www.nytimes.com/2017/02/09/theater/sunset-boulevard-review.html,1051
589d493b95d0e0247463589a,,By RORY SMITH,article,Côte d’Azur Cinderella? Nice Says Not So Fast,"['Soccer', 'OGC Nice (Soccer Team)', 'Rivere, Jean-Pierre', 'Balotelli, Mario', 'France', 'Terrorism', 'Bastille Day']",1,Sports,10,2017-02-10 05:01:40,Soccer,"The addition of Balotelli has drawn attention to Nice, a French club on the upswing since its president, Jean-Pierre Rivère, took over five years ago.",The New York Times,News,https://www.nytimes.com/2017/02/10/sports/soccer/nice-france-ligue-1-mario-balotelli-jean-pierre-rivere.html,1501
589d6a2095d0e024746358d2,,By KATHERINE SCHULTEN,article,A Fire Hose of Lava,[],1,Learning,0,2017-02-10 07:22:02,Unknown,"What questions does this video raise for you about the lava flow, the volcano, the land around it, the ocean or anything else?",The New York Times,News,https://www.nytimes.com/2017/02/10/learning/a-fire-hose-of-lava.html,83
589d780295d0e024746358ee,,By TIMOTHY EGAN,article,Sugar High for the Democrats,"['United States Politics and Government', 'Democratic Party', 'Trump, Donald J']",1,OpEd,19,2017-02-10 08:21:20,Unknown,"Yes, giddy times for the opposition. But they are more removed from power than at almost any point in history.",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/democratic-party-sugar-high.html,808
589d780995d0e024746358f1,,By SARAH BINDER,article,A Game Plan for Senate Democrats,"['United States Politics and Government', 'Filibusters and Debate Curbs', 'Democratic Party', 'Senate', 'Republican Party', 'McConnell, Mitch', 'Trump, Donald J']",1,OpEd,23,2017-02-10 08:21:20,Unknown,"Here’s how to drag your feet, stick together and drive wedges between the Republicans and President Trump.",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/a-game-plan-for-senate-democrats.html,875
589d780395d0e024746358ef,,By PHIL KLAY,article,What We’re Fighting For,"['United States Defense and Military Forces', 'Iraq War (2003-11)', 'Torture', 'Abu Ghraib (Iraq)', 'United States Marine Corps']",1,OpEd,1,2017-02-10 08:21:20,Sunday Review,Our acts of moral courage defend America as surely as any act of violence.,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/sunday/what-were-fighting-for.html,2096
589d780495d0e024746358f0,,By DAVID BROOKS,article,A Gift  for Donald Trump,"['United States Politics and Government', 'Trump, Donald J', 'Conway, Kellyanne']",1,OpEd,23,2017-02-10 08:21:20,Unknown,What to give the man who has everything.,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/a-gift-for-donald-trump.html,811
589d780995d0e024746358f3,,By PAUL KRUGMAN,article,When  the Fire  Comes,"['United States Politics and Government', 'Courts and the Judiciary', 'Trump, Donald J', 'Terrorism']",1,OpEd,23,2017-02-10 08:21:20,Unknown,Get ready for the inevitable presidential power grab.,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/when-the-fire-comes.html,779
589d7e2895d0e024746358ff,,By THE EDITORIAL BOARD,article,"‘Bad Dude’? No, but Deported Anyway","['Illegal Immigration', 'Deportation', 'Trump, Donald J', 'Executive Orders and Memorandums', 'Immigration and Emigration', 'United States Politics and Government']",1,Editorial,22,2017-02-10 08:47:30,Unknown,President Trump has promised to rid America of the immigrant threat. But Guadalupe García de Rayos was a threat to no one.,The New York Times,Editorial,https://www.nytimes.com/2017/02/10/opinion/bad-dude-no-but-deported-anyway.html,722
589d81a495d0e02474635907,,By ROGER COHEN,article,Preserving the sanctity of all facts,"['News and News Media', 'Rumors and Misinformation', 'Trump, Donald J', 'United States Politics and Government']",1,OpEd,0,2017-02-10 09:02:24,Unknown,The truth under siege: 2+2 does not equal 5.,International New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/preserving-the-sanctity-of-all-facts.html,836
589d882295d0e0247463591e,,By CAROLINE CROSSON GILPIN,article,Questions for: ‘Teenagers Who Vandalized Historic Black Schoolhouse Are Ordered to Read Books’,[],1,Learning,0,2017-02-10 09:30:02,Unknown,Is reading a just punishment for teenage hate speech and vandalism?,The New York Times,News,https://www.nytimes.com/2017/02/10/learning/questions-for-teenagers-who-vandalized-historic-black-schoolhouse-are-ordered-to-read-books.html,400
589d8f2995d0e02474635936,,By JORDAN RICE,article,Lost Body,"['Poetry and Poets', 'Transgender and Transsexuals']",1,Magazine,17,2017-02-10 10:00:03,Unknown,Selected by Matthew Zapruder.,The New York Times,News,https://www.nytimes.com/2017/02/10/magazine/lost-body.html,227
589d8f2995d0e02474635939,,By CAROLINE CROSSON GILPIN,article,How Much Financial Help Do You Expect From Your Parents in the Future?,[],1,Learning,0,2017-02-10 10:00:04,Unknown,"How does financial help from parents influence where a student goes to college, their college major, and their chosen career path?",The New York Times,News,https://www.nytimes.com/2017/02/10/learning/do-your-parents-help-pay-your-rent-or-will-they-when-you-start-out-on-your-own.html,359
589d8f4b95d0e02474635947,,By LIZ SPAYD with EVAN GERSHKOVICH,article,Unknown,"['Ratings (Parental Guidance)', 'United States Politics and Government', 'Freedom of the Press', 'Federal Courts (US)', 'Courts and the Judiciary', 'Presidents and Presidency (US)', 'Executive Orders and Memorandums', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Computers and the Internet', 'Movies', 'News and News Media', 'Newspapers', 'Libel and Slander', 'Women and Girls', 'Decisions and Verdicts', 'Justice Department', 'New York Times', 'Supreme Court (US)', 'Gillibrand, Kirsten E', 'Trump, Donald J', 'Robart, James L', 'Seattle (Wash)', 'United States']",1,Editorial,0,2017-02-10 10:00:35,Unknown,Should The Times have equated the executive branch with the whole government? And how should it defend itself against assaults from the White House?,The New York Times,Editorial,https://www.nytimes.com/2017/02/10/public-editor/friday-mailbag-when-the-president-attacks.html,1662
589defe895d0e02474635a90,,By RONNIE KOENIG,article,The Bodega Below,"['Convenience Stores', 'Real Estate and Housing (Residential)', 'Greenpoint (Brooklyn, NY)', 'Chelsea (Manhattan, NY)', 'Crown Heights (Brooklyn, NY)', 'Fort Greene (Brooklyn, NY)', 'Park Slope (Brooklyn, NY)']",1,RealEstate,1,2017-02-10 10:00:45,Unknown,Living above one of New York City’s ubiquitous little stores can be like having a store-size pantry and finding a sense of community.,The New York Times,News,https://www.nytimes.com/2017/02/10/realestate/loving-the-bodega-downstairs.html,1907
589d963095d0e0247463595e,,By MICHAEL GONCHAR,article,Teaching With: ‘A Ride Home From Prison’,[],1,Learning,0,2017-02-10 10:30:03,Unknown,This short documentary profiles a former prisoner who guides men released from life sentences in California through their first hours of freedom.,The New York Times,News,https://www.nytimes.com/2017/02/10/learning/teaching-with-a-ride-home-from-prison.html,534
589d963d95d0e0247463595f,,By BEN BRANTLEY,article,Amid the Clutter Lies Some Clarity,"['Theater', 'The Object Lesson (Play)', 'New York Theater Workshop', 'Sobelle, Geoff', 'Neumann, David']",1,Culture,2,2017-02-10 10:30:13,Unknown,"This Geoff Sobelle play, in a space packed with boxes that are explored by Mr. Sobelle and the audience, has reopened at New York Theater Workshop.",The New York Times,Review,https://www.nytimes.com/2017/02/10/theater/the-object-lesson-amid-the-cardboard-clutter.html,357
589d964095d0e02474635960,,By NEIL IRWIN,article,Why It’s So Hard to Fix the Tax Code,"['Taxation', 'Corporate Taxes', 'United States Economy', 'Federal Taxes (US)']",1,SundayBusiness,3,2017-02-10 10:30:18,Unknown,"The Republican plan to change the corporate tax code shows how policy is “path dependent,” and change can be costly.",The New York Times,News,https://www.nytimes.com/2017/02/10/upshot/a-tax-overhaul-would-be-great-in-theory-heres-why-its-so-hard-in-practice.html,1178
589d9d3795d0e0247463596c,,By JANE HAMILTON,article,Love in the Dementia Unit,"['Love (Emotion)', 'Marriages', 'Retirement Communities and Assisted Living', 'Nursing Homes', 'Dementia', 'Widows and Widowers']",1,Science,4,2017-02-10 11:00:03,Family,"Time spent together over the grapefruit, the grilled cheese, the tilapia can be the crux of real companionship.",The New York Times,News,https://www.nytimes.com/2017/02/10/well/family/in-the-dementia-unit-cupids-at-the-table.html,1075
589d9d3795d0e0247463596b,,By CATHERINE SAINT LOUIS,article,Political Support Divides Art Therapists,"['Therapy and Rehabilitation', 'Art', 'Pence, Karen (1957- )', 'Psychology and Psychologists', 'Mental Health and Disorders', 'Trump, Donald J']",1,Science,1,2017-02-10 11:00:03,Mind,Some therapists were thrilled that the the wife of the vice president supports their field. Others worry that her husband’s politics hurt the very people they treat.,The New York Times,News,https://www.nytimes.com/2017/02/10/well/mind/karen-pence-picks-a-cause-and-art-therapists-feel-angst.html,1311
589d9d4295d0e02474635972,,By PAULA SPAN,article,Doctors Make Gains on an ‘Urgent Threat’,"['Antibiotics', 'Clostridium Difficile (Bacterium)', 'Diarrhea', 'Centers for Disease Control and Prevention', 'Drugs (Pharmaceuticals)', 'Research']",1,Science,5,2017-02-10 11:00:15,Unknown,"Infection rates appear to be declining, while innovative treatments are being tested and vaccine trials are in the works.",The New York Times,News,https://www.nytimes.com/2017/02/10/health/clostridium-difficile-c-diff.html,1142
589d9e3995d0e02474635977,,By JONATHAN WOLFE,article,Unknown,['New York City'],1,Metro,0,2017-02-10 11:04:21,Unknown,"Friday: Plowing the streets, trekking to Fashion Week, and digitizing the Met.",The New York Times,briefing,https://www.nytimes.com/2017/02/10/nyregion/new-york-today-great-excavations.html,1508
589ddca695d0e02474635a4b,"A reader asks: What can women do about hair thinning after menopause? Does hormone replacement help, and is it safe?",By RONI CARYN RABIN,blogpost,Unknown,"['Baldness', 'Drugs (Pharmaceuticals)', 'Elderly', 'Estrogen', 'Hair', 'Hormones', 'Rogaine (Drug)', 'Women and Girls']",0,Science,0,2017-02-10 11:37:18,Unknown,"A reader asks: What can women do about hair thinning after menopause? Does hormone replacement help, and is it safe?",The New York Times,Blog,https://well.blogs.nytimes.com/2017/02/10/what-can-older-women-do-about-thinning-hair/,380
589dab5595d0e0247463599b,,By GINIA BELLAFANTE,article,"Reaction to Trump’s Education Chief? In the City, a Lot of Shrugs","['Education (K-12)', 'New York State', 'New York City', 'Private and Sectarian Schools', 'Vouchers', 'Charter Schools', 'Alliance for Quality Education', 'DeVos, Elizabeth (1958- )', 'United States Politics and Government', 'Education Department (US)']",1,Metropolitan,1,2017-02-10 12:00:17,Unknown,"Amid the furor over the new education secretary, the reality is that the federal government has limited influence over the city’s schools.",The New York Times,News,https://www.nytimes.com/2017/02/10/nyregion/betsy-devos-education-trump.html,1006
589db57595d0e024746359c1,,By JANE PERLEZ,article,Unknown,"['United States International Relations', 'China', 'United States', 'Trump, Donald J', 'Xi Jinping']",1,Foreign,0,2017-02-10 12:43:27,Asia Pacific,"In pledging to honor the “One China” policy, the president may have averted confrontation with Beijing, but some said he also sullied his reputation there.",The New York Times,News,https://www.nytimes.com/2017/02/10/world/asia/trump-one-china-taiwan.html,1259
589dd8dc95d0e02474635a3d,,By WILLIAM D. COHAN,article,"Welcome Back, Wall Street","['Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', 'Trump, Donald J', 'Banking and Financial Institutions', 'United States Politics and Government']",1,OpEd,1,2017-02-10 15:14:28,Sunday Review,"In return for the death of Dodd-Frank, bankers should agree to a new compensation system.",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/sunday/welcome-back-wall-street-now-pay-us-back.html,1602
589de71495d0e02474635a71,,By CONOR DOUGHERTY,article,"Cars Decline in Value; Why Not Homes, Too?","['Real Estate and Housing (Residential)', 'Prices (Fares, Fees and Rates)', 'United States Economy', 'Land Use Policies', 'Renting and Leasing (Real Estate)', 'Glaeser, Edward L', 'Gyourko, Joseph']",1,SundayBusiness,1,2017-02-10 16:15:09,Unknown,"If we regarded our home like a TV or a car, instead of something we always expect to increase in value, there would be societal benefits.",The New York Times,News,https://www.nytimes.com/2017/02/10/upshot/popping-the-housing-bubbles-in-the-american-mind.html,1983
589defb695d0e02474635a8f,,By JEREMY EGNER,article,‘The Walking Dead’ Is Back: 7 Questions for the Second Half Premiere,"['Television', 'AMC (TV Network)', 'The Walking Dead (TV Program)']",1,Culture,0,2017-02-10 16:52:01,Television,"The series, which returns from its winter break on Sunday, began its seventh season with a double murder that turned the stomachs of even longtime fans.",The New York Times,Review,https://www.nytimes.com/2017/02/10/arts/television/the-walking-dead-is-back-7-questions-for-the-second-half-premiere.html,803
589df7ff95d0e02474635ab1,,By CHARLES E. SCHUMER,article,We Won’t Be Fooled Again,"['Supreme Court (US)', 'Gorsuch, Neil M', 'Roberts, John G Jr', 'Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes']",1,OpEd,3,2017-02-10 17:27:21,Sunday Review,"A Supreme Court judge must be independent of the president, now more than ever. Neil Gorsuch has not yet shown me that he is capable of that.",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/sunday/charles-schumer-judge-gorsuch-we-wont-be-fooled-again.html,1008
589dfa8f95d0e02474635abd,,By MELISSA CLARK,article,This Sauce Makes Everything Taste Better,"['Cooking and Cookbooks', 'Seafood', 'Sauces']",1,Dining,2,2017-02-10 17:38:17,Unknown,"Melt butter. Add garlic, lemon, herbs and spices. Then pour it over whatever you’d like.",The New York Times,News,https://www.nytimes.com/2017/02/10/dining/easy-dinner-recipe-lemon-curry-butter-fish.html,521
589dfd3995d0e02474635ac5,,By KAREN CROUSE,article,Par for the Course: Woods Is Hurt Again,"['Golf', 'Woods, Tiger']",1,Sports,1,2017-02-10 17:49:39,Golf,"Citing back spasms, Woods withdrew from the Genesis Open and the Honda Classic, three tournaments into his latest comeback. Hope that he can again regain top form dimmed.",The New York Times,News,https://www.nytimes.com/2017/02/10/sports/golf/tiger-woods-withdraws-from-two-events.html,881
589e0dc195d0e02474635b0f,,By WILL SHORTZ,article,Cool Things Coming Up Next Week,"['Crossword Puzzles', 'Television', 'Tyson, Neil DeGrasse', 'Eisenberg, Jesse', 'CBS This Morning (TV Program)']",0,Games,0,2017-02-10 19:00:02,Unknown,Will Shortz has some good news for us.,The New York Times,News,https://www.nytimes.com/2017/02/10/crosswords/cool-things-coming-up-next-week.html,340
589e0f4695d0e02474635b1b,,By REED ABELSON and MARGOT SANGER-KATZ,article,How to Fix (or Wreck) Obamacare: Advice for the New Secretary,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Price, Thomas E (1954- )']",1,National,12,2017-02-10 19:06:38,Unknown,"The new secretary of Health and Human Services has some big decisions to make quickly. First, whether to stabilize Obamacare or burn it to the ground.",The New York Times,News,https://www.nytimes.com/2017/02/10/upshot/how-to-fix-or-wreck-obamacare-advice-for-tom-price.html,1106
589e272d95d0e02474635b5d,,By MOISES VELASQUEZ-MANOFF,article,Sexy Microbes,"['Microbiology', 'Probiotics', 'Love (Emotion)']",1,OpEd,6,2017-02-10 20:48:42,Sunday Review,"Are you attracted to her, or to the teeming community of microorganisms living in her gut?",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/sunday/microbes-a-love-story.html,1169
589e348395d0e02474635b88,,By SCOTT CACCIOLA,article,Knicks Invent New Type of Loss as Owner Banishes Ex-Stalwart,"['Dolan, James L', 'New York Knicks', 'Madison Square Garden Inc', 'Oakley, Charles', 'Basketball']",1,Sports,1,2017-02-10 21:45:34,Pro Basketball,James L. Dolan made the announcement on Friday on ESPN Radio after the former Knicks star was forcibly removed from the arena on Wednesday night.,The New York Times,News,https://www.nytimes.com/2017/02/10/sports/basketball/charles-oakley-james-dolan-knicks-madison-square-garden.html,1265
589e3ede95d0e02474635ba0,,By SCOTT TOBIAS,article,‘Billions’ Season 2 Premiere: Neanderthals,"['Billions (TV Program)', 'Television']",1,Culture,0,2017-02-10 22:29:46,Television,"At heart, ‘Billions’ is a show about the benefits and limits of alpha-male aggression.",The New York Times,Review,https://www.nytimes.com/2017/02/10/arts/television/billions-season-2-episode-1-premiere-recap.html,1291
589e467a95d0e02474635bb7,,By DAVID TANIS,article,What Would a Hungry Turk Do?,"['Cooking and Cookbooks', 'Pies', 'Turkey']",1,Dining,2,2017-02-10 23:02:09,Unknown,"If you have an hour and a box of phyllo dough, make a borek, a Turkish hand pie with a lamb and feta filling.",The New York Times,News,https://www.nytimes.com/2017/02/10/dining/turkish-savory-pastry-borek-recipe.html,445
589e641695d0e02474635bfc,,By BRITTANY BRONSON,article,Campus Politics in the Age of Trump,"['Colleges and Universities', 'Illegal Immigration', 'Executive Orders and Memorandums', 'University of Nevada, Las Vegas', 'Las Vegas (Nev)']",1,OpEd,19,2017-02-11 01:07:37,Unknown,Can universities afford not to wade into the immigration debate?,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/campus-politics-in-the-age-of-trump.html,847
589e641695d0e02474635bfd,,By GEORGE VECSEY,article,Fixing What Ain’t Broke? That’s Ruinous,"['Baseball', 'Soccer', 'World Cup (Soccer)', 'International Federation of Association Football (FIFA)', 'Major League Baseball']",1,Sports,3,2017-02-11 01:08:28,Unknown,Plans to expand the World Cup to 48 teams and to experiment with starting extra innings with a runner on second amount to fixing what isn’t broken.,The New York Times,News,https://www.nytimes.com/2017/02/10/sports/fifa-mlb-world-cup-expansion.html,1008
589e6b0795d0e02474635c06,,By MICHAEL POWELL,article,The Garden Is Falling. Run.,"['Basketball', 'New York Knicks', 'Madison Square Garden', 'Dolan, James L', 'Oakley, Charles', 'Alcohol Abuse']",1,Sports,1,2017-02-11 01:38:11,Pro Basketball,"The Knicks’ handling of the Charles Oakley episode and the owner James L. Dolan’s comments, on top of everything else, have been stunning.",The New York Times,News,https://www.nytimes.com/2017/02/10/sports/basketball/oakley-dolan-knicks-madison-square-garden.html,1154
589e71a795d0e02474635c18,,By MARK LANDLER,article,Foreign Policy  Quickly Sheds  Its Sharp Edge,"['Trump, Donald J', 'United States International Relations', 'Abe, Shinzo', 'Japan', 'Xi Jinping', 'China', 'Netanyahu, Benjamin', 'Israel']",0,Foreign,1,2017-02-11 02:06:21,Politics,He is proving to be less of a radical than either his campaign statements or his tempestuous early phone calls with foreign leaders would suggest.,The New York Times,News Analysis,https://www.nytimes.com/2017/02/10/us/politics/trump-foreign-policy-quickly-loses-its-sharp-edge.html,1295
589e787195d0e02474635c22,,By THE EDITORIAL BOARD,article,Anti-Consumer Agenda at the F.C.C.,"['Federal Communications Commission', 'Pai, Ajit', 'Trump, Donald J', 'Net Neutrality', 'United States Politics and Government']",1,Editorial,18,2017-02-11 02:35:25,Unknown,"This agency’s new chairman is bent on overturning Obama-era rules meant to make phone, cable and internet service fair and affordable.",The New York Times,Editorial,https://www.nytimes.com/2017/02/10/opinion/an-anti-consumer-agenda-at-the-fcc.html,571
589e7ac095d0e02474635c25,,By GAIL COLLINS,article,Footing the Bill  for Trumps,"['Trump, Donald J', 'Trump, Eric F (1984- )', 'Trump, Melania', 'Secret Service', 'United States Politics and Government', 'Defense Department', 'Trump Tower (Manhattan, NY)']",1,OpEd,19,2017-02-11 02:45:15,Unknown,"On the public’s dime, the first family is costing a pretty penny. It’s curious behavior considering the president’s 2011 complaints about the Obamas.",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/footing-the-bill-for-trumps.html,814
589e7e4f95d0e02474635c34,,By DEB AMLEN,article,The End of Caesar,['Crossword Puzzles'],1,Games,0,2017-02-11 03:00:28,Unknown,The return of Frederick J. Healy.,The New York Times,News,https://www.nytimes.com/2017/02/10/crosswords/the-end-of-caesar-tamago-gohan-dickinson.html,534
589eeed095d0e02474635caa,,By CLAIRE CAIN MILLER,article,"With More Women Fulfilled by Work, Retirement Has to Wait","['Women and Girls', 'Careers and Professions', 'Labor and Jobs', 'Retirement']",1,Upshot,1,2017-02-11 11:00:27,Unknown,"Women have become significantly more likely to stay on the job at an older age, many out of enjoyment as much as obligation, research shows.",The New York Times,News,https://www.nytimes.com/2017/02/11/upshot/more-women-in-their-60s-and-70s-are-having-way-too-much-fun-to-retire.html,1474
589f18ec95d0e02474635cda,,By DEB AMLEN,article,A Little Variety,['Crossword Puzzles'],0,Games,0,2017-02-11 14:00:03,Unknown,"A place to discuss the A Little Variety suite of puzzles, including the Spelling Bee.",The New York Times,News,https://www.nytimes.com/2017/02/11/crosswords/a-little-variety-spelling-bee.html,61
589f26fb95d0e02474635ce6,,By RONDA KAYSEN,article,Does Any Regulation Limit the Light Coming From an Adjacent Building?,"['Real Estate and Housing (Residential)', 'Sleep', 'Biorhythms']",1,RealEstate,2,2017-02-11 15:00:03,Unknown,"The building next door is so brightly lit, it’s as if the sun is shining into my bedroom at midnight. Is that legal?",The New York Times,News,https://www.nytimes.com/2017/02/11/realestate/are-there-laws-to-limit-excessive-light.html,412
589f347295d0e02474635cf3,,By MICHAEL D. SHEAR and ERIC LICHTBLAU,article,Civil Servants Sense ‘Dread’ in Trump Era,"['Executive Orders and Memorandums', 'Refugees and Displaced Persons', 'Immigration and Emigration', 'United States Politics and Government', 'Trump, Donald J', 'Labor and Jobs', 'Appointments and Executive Changes', 'Environmental Protection Agency', 'Homeland Security Department']",1,National,1,2017-02-11 15:57:34,Politics,"Across the nation’s bureaucracy, the new administration’s upending of protocol and policy has stirred frustration, fear and, for some, talk of resistance.",The New York Times,News,https://www.nytimes.com/2017/02/11/us/politics/a-sense-of-dread-for-civil-servants-shaken-by-trump-transition.html,1412
589f37d095d0e02474635cfa,,By DAMIEN CAVE and DARCY EVELEIGH,article,"A Star at the Apollo,  Out of Its Spotlight","['Hunt, Tommy (1933- )', 'Apollo Theater', 'Blacks', 'Music']",1,National,11,2017-02-11 16:11:56,Unknown,"Tommy Hunt was a regular at the Apollo Theater back in the 1960s. In this photo from the archives, he comes alive.",The New York Times,News,https://www.nytimes.com/2017/02/11/us/apollo-star-tommy-hunt.html,611
589f3db295d0e02474635d05,,By ALEXANDER BURNS and MITCH SMITH,article,G.O.P.-Led States  Race to Cement  Their Priorities,"['State Legislatures', 'Politics and Government', 'Republican Party', 'Kentucky', 'Missouri', 'New Hampshire', 'Iowa', 'Law and Legislation']",1,National,1,2017-02-11 16:37:00,Unknown,"Republicans in Washington appear flummoxed by one-party rule, but rising party leaders in the states are quickly passing laws to further a conservative agenda.",The New York Times,News,https://www.nytimes.com/2017/02/11/us/state-republican-leaders-move-swiftly.html,1629
589f431f95d0e02474635d10,,By DEB AMLEN,article,Variety: Vowelless Crossword,['Crossword Puzzles'],0,Games,0,2017-02-11 17:00:02,Unknown,"The most fun you will ever have with a crossword without ... well, without vowels.",The New York Times,News,https://www.nytimes.com/2017/02/11/crosswords/variety-vowelless-crossword.html,179
589f4b2295d0e02474635d21,,By JODI KANTOR,article,Kushner and Israel: A Personal Bond,"['Kushner, Jared', 'Netanyahu, Benjamin', 'Trump, Donald J', 'Israel', 'Palestinians', 'United States International Relations']",1,National,1,2017-02-11 17:34:19,Politics,"Jared Kushner, President Trump’s son-in-law, has a long connection to Israel. When he meets with the country’s prime minister on Wednesday, it will be a gathering influenced by old encounters and shared experiences.",The New York Times,News,https://www.nytimes.com/2017/02/11/us/politics/jared-kushner-israel.html,2517
589f5a3e95d0e02474635d43,,By TYLER KEPNER,article,Up Down or Out,['Baseball'],1,Sports,4,2017-02-11 18:38:47,Baseball,"Only the savviest organizations find a way to contend every year, and most understand that they have a distinct window to win — and that once it closes, it’s time to start over.",The New York Times,News,https://www.nytimes.com/2017/02/11/sports/baseball/spring-training-major-league-teams.html,2316
589f663f95d0e02474635d58,,By THE EDITORIAL BOARD,article,Using a Myth to Hold On to Power,"['Republican Party', 'Voter Registration and Requirements', 'Frauds and Swindling', 'United States Politics and Government', 'Trump, Donald J', 'Voting Rights Act (1965)', 'Supreme Court (US)', 'Sessions, Jefferson B III']",1,Editorial,10,2017-02-11 19:30:03,Unknown,"In a score of red states, legislators lie about voting fraud to pass laws that will suppress Democratic votes.",The New York Times,Editorial,https://www.nytimes.com/2017/02/11/opinion/republicans-hold-on-to-a-myth-to-hold-on-to-power.html,634
589f664595d0e02474635d59,,By ERROL MORRIS,article,"Judge, Jury, Executioner, President","['Bergdahl, Bowe R', 'Desertion (Military)', 'Courts-Martial', 'Afghanistan War (2001-14)', 'United States Politics and Government', 'Trump, Donald J']",1,OpEd,5,2017-02-11 19:30:03,Sunday Review,Have Donald Trump’s stump speeches denied Bowe Bergdahl a fair trial?,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/judge-jury-executioner-president.html,1217
589f665c95d0e02474635d5a,,By FRANK BRUNI,article,Are Democrats Falling Into Trump’s Trap?,"['United States Politics and Government', 'Democratic National Committee', 'Trump, Donald J', 'Buttigieg, Pete (1982- )', 'Pelosi, Nancy']",1,OpEd,3,2017-02-11 19:30:26,Unknown,The party’s rightful outrage will mean nothing without the right strategy.,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/are-democrats-falling-into-trumps-trap.html,1376
589f676d95d0e02474635d5c,,By NICHOLAS KRISTOF,article,Husbands Are Deadlier Than Terrorists,"['Gun Control', 'Muslim Americans', 'Terrorism', 'United States Politics and Government', 'Firearms', 'Refugees and Displaced Persons', 'School Shootings and Armed Attacks']",1,OpEd,11,2017-02-11 19:35:03,Sunday Review,Trump’s focus on refugees diverts from real dangers.,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/husbands-are-deadlier-than-terrorists.html,872
589f6d2c95d0e02474635d64,,By MAUREEN DOWD,article,Trump’s  Gold Lining,"['Trump, Donald J', 'News and News Media', 'New York Times', 'United States Politics and Government', 'Social Conditions and Trends']",1,OpEd,11,2017-02-11 19:59:28,Sunday Review,How Donald Trump is making America Great Again.,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/trumps-gold-lining.html,899
589f6ff295d0e02474635d70,,By ROSS DOUTHAT,article,Can This Presidency Be Saved?,"['United States Politics and Government', 'Law and Legislation', 'Trump, Donald J', 'Labor and Jobs', 'Infrastructure (Public Works)']",1,OpEd,11,2017-02-11 20:11:17,Sunday Review,"A White House in perpetual crisis needs less ambition, more simplicity.",The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/can-this-presidency-be-saved.html,824
589f7d2495d0e02474635d91,,By SUSAN CHIRA,article,Since When is Being a Woman a Liberal Cause?,"['Women and Girls', ""Women's Rights"", 'Conservatism (US Politics)', 'Matalin, Mary', 'Trump, Donald J']",1,OpEd,9,2017-02-11 21:07:43,Unknown,Conservative women think: “So what are we? Chopped liver?”,The New York Times,News Analysis,https://www.nytimes.com/2017/02/11/sunday-review/since-when-is-being-a-woman-a-liberal-cause.html,1249
589f978695d0e02474635dc4,,By DEB AMLEN,article,Do the Splits,['Crossword Puzzles'],1,Games,0,2017-02-11 23:00:14,Unknown,Lynn Lempel makes a rare and welcome Sunday appearance.,The New York Times,News,https://www.nytimes.com/2017/02/11/crosswords/do-the-splits-sobel-persephone-flax.html,994
58a05dc795d0e02474635ee8,,By BEN SISARIO,article,"On Adele’s Big Night, She Lauds Beyoncé","['Grammy Awards', 'Pop and Rock Music', 'Knowles, Beyonce', 'Adele (Singer)', 'Prince (1958- )', 'Michael, George', 'Country Music']",1,Culture,1,2017-02-12 13:06:10,Music,"Adele swept the top categories, winning album of the year for “25” and both record of the year and song of the year for “Hello.” She dedicated her triumphs to Beyoncé.",The New York Times,News,https://www.nytimes.com/2017/02/12/arts/music/grammy-awards.html,1744
