abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,590ad66b7c459f24986dda1e,923,By CHARLES M. BLOW,article,Senators Save the Empire,"['Trump, Donald J', 'United States Politics and Government', 'Filibusters and Debate Curbs', 'Senate', 'House of Representatives', 'Republican Party']",3,Editorial,0,2017-05-04 07:21:08,Unknown,The Senate may be our rampart against Trump.,The New York Times,Editorial,https://www.nytimes.com/2017/05/04/opinion/senator-donald-trump.html
,590ad66b7c459f24986dda1c,855,By BRET STEPHENS,article,Climate of Unintended Consequences,"['Greenhouse Gas Emissions', 'Ethanol', 'Alternative and Renewable Energy', 'Solar Energy', 'Bioenergy and Biofuels', 'Carbon Caps and Emissions Trading Programs', 'Wind Power', 'Global Warming', 'Gore, Al', 'Brazil', 'Germany', 'United States']",3,OpEd,0,2017-05-04 07:21:09,Unknown,Do-something impulses and eco-cure boosterism turbocharged by government and subsidized business can do great harm.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/climate-policy-ethanol.html
,590ad66b7c459f24986dda1d,827,By GAIL COLLINS,article,Way Too Many Trumps,"['United States Politics and Government', 'Trump, Donald J']",3,OpEd,23,2017-05-04 07:21:09,Unknown,"Out of the blue, the president suddenly showed new sides of himself.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/too-many-donald-trumps.html
,590ad66b7c459f24986dda1f,759,By THE EDITORIAL BOARD,article,Let Penn Station Breathe,"['Pennsylvania Station (Manhattan, NY)', 'Metropolitan Transportation Authority', 'Cuomo, Andrew M', 'Chakrabarti, Vishaan', 'Transit Systems', 'Madison Square Garden', 'New Jersey Transit', 'Long Island Rail Road Co', 'Amtrak', 'Stations and Terminals (Passenger)', 'Farley, James A, General Post Office (Manhattan, NY)']",3,Editorial,22,2017-05-04 07:21:10,Unknown,An architect gives Gov. Andrew Cuomo his best chance to straighten out the subterranean mess that is America’s busiest train station.,The New York Times,Editorial,https://www.nytimes.com/2017/05/04/opinion/penn-station-andrew-cuomo.html
,590ad6767c459f24986dda22,861,By NICHOLAS KRISTOF,article,From Prisoner To Modern-Day Harriet Tubman,"['Burton, Susan', 'Drug Abuse and Traffic', 'Women and Girls', 'Prisons and Prisoners', 'A New Way of Life Re-entry Project', 'Books and Literature', 'Becoming Ms Burton (Book)']",2,OpEd,23,2017-05-04 07:21:15,Unknown,"A woman who was once trapped in a cycle of drugs, crime and incarceration now helps others start healthy lives on the outside.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/susan-burton-modern-day-harriet-tubman.html
"Three teenage photographers from different backgrounds learn the power of visual documentation. &#8220;When I get it right,&#8221; said one of them, &#8220;I kind of feel like I&#8217;m on top of the world.&#8221;",590ae0227c459f24986dda3b,256,By GARETH SMIT,blogpost,Unknown,"['Photography', 'Bronx Documentary Center', 'International Center of Photography', 'Maldonado, Jonathan', 'Mohammed, Saliyah', 'Roarty, Tyler']",0,Unknown,0,2017-05-04 08:00:55,Unknown,"Three teenage photographers from different backgrounds learn the power of visual documentation. &#8220;When I get it right,&#8221; said one of them, &#8220;I kind of feel like I&#8217;m on top of the world.&#8221;",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/05/04/the-power-of-photography-for-teenage-documentarians/
,590ae6927c459f24986dda4a,455,By CAROLINE CROSSON GILPIN,article,Questions for: ‘Ivanka Trump Has the President’s Ear. Here’s Her Agenda.’,"['News and News Media', 'Reading and Writing Skills (Education)']",3,Learning,0,2017-05-04 08:30:03,Unknown,How does Ms. Trump’s role as daughter to the president affect her position as the president’s adviser?,The New York Times,News,https://www.nytimes.com/2017/05/04/learning/questions-for-ivanka-trump-has-the-presidents-ear-heres-her-agenda.html
,590ae7037c459f24986dda4e,1793,By THOMAS B. EDSALL,article,President Trump Is the Enemy of Their Enemies,"['Presidential Election of 2016', 'Voting and Voters', 'Republican Party', 'Trump, Donald J', 'Harrisburg (Pa)']",3,OpEd,0,2017-05-04 08:31:59,Unknown,"For many Republican voters, that’s all that matters.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/president-trump-is-the-enemy-of-their-enemies.html
,590aeda37c459f24986dda5f,3707,By MALLORY PICKETT,article,Action at a Distance,"['Movies', 'Los Angeles (Calif)', 'Vancouver (British Columbia)', 'London (England)', 'Labor and Jobs', 'Tax Credits, Deductions and Exemptions', 'Rhythm & Hues Studios Inc']",3,Magazine,66,2017-05-04 09:00:09,Unknown,"The visual effects industry, and the “movie magic” blockbuster films spend huge shares of their budgets on, are being lured away from California — and into two of the most expensive cities in the world.",The New York Times,News,https://www.nytimes.com/2017/05/04/magazine/why-hollywoods-most-thrilling-scenes-are-now-orchestrated-thousands-of-miles-away.html
,590aeda47c459f24986dda60,668,By BILL WASIK,article,Unknown,"['International Trade and World Market', 'Immigration and Emigration']",3,Magazine,18,2017-05-04 09:00:10,Unknown,Tracing the strange connections of a global economy.,The New York Times,News,https://www.nytimes.com/2017/05/04/magazine/the-magazines-money-issue.html
,590aeda47c459f24986dda62,978,By JEFF BENJAMIN,article,"Have Pop, Will Travel","['Pop and Rock Music', 'South Korea', 'Chile', 'Music']",3,Magazine,62,2017-05-04 09:00:10,Unknown,"South Korea’s music craze has taken most of the world by storm, but Chile represents a somewhat unlikely conquest.",The New York Times,News,https://www.nytimes.com/2017/05/04/magazine/what-does-it-take-for-a-k-pop-band-to-blow-up-in-south-america.html
,590aeda47c459f24986dda63,744,By CAROLINE CROSSON GILPIN,article,What Childhood Classic Would You Like to See Turned Into a Movie or TV Show?,"['Books and Literature', 'Reading and Writing Skills (Education)']",3,Learning,0,2017-05-04 09:00:11,Unknown,Are memories of your favorite children’s books enriched or eroded with a Hollywood remake?,The New York Times,News,https://www.nytimes.com/2017/05/04/learning/what-childhood-classic-would-you-like-to-see-turned-into-a-movie-or-tv-show.html
,590afbb97c459f24986dda8f,812,By JUDI KETTELER,article,"If Life Has You Down, Do a Handstand","['Gymnastics', 'Yoga', 'Anger (Emotion)', 'Hands']",3,Well,0,2017-05-04 10:00:04,Move,"A handstand is all about reconnecting with the ground and trusting it in a new way, a white flag of surrender planted in the soil, hands first.",The New York Times,News,https://www.nytimes.com/2017/05/04/well/move/if-life-has-you-down-do-a-handstand.html
,590afd5d7c459f24986dda9b,1142,By JONATHAN WOLFE,article,New York Today: Preparing for President Trump,['New York City'],3,Metro,0,2017-05-04 10:07:20,Unknown,"Thursday: President Trump’s return, Star Wars Day, and a hometown hero.",The New York Times,briefing,https://www.nytimes.com/2017/05/04/nyregion/new-york-today-preparing-for-president-trump.html
,590b08627c459f24986ddab8,776,By MANNY FERNANDEZ,article,Poignant Paper Trail From the Border,"['Illegal Immigration', 'Border Patrol (US)', 'Texas', 'El Salvador']",3,Insider,2,2017-05-04 10:54:21,Unknown,“Sorry for destroying your door and for having used your belongings ...”,The New York Times,News,https://www.nytimes.com/2017/05/04/insider/poignant-paper-trail-from-the-south-texas-border.html
,590b36d07c459f24986ddb43,912,By DEBORAH COTTON,article,Don’t Punish Crime Victims,"['Blacks', 'Elections, District Attorneys', 'Prisons and Prisoners', 'Deaths (Obituaries)', ""Mother's Day"", 'Sex Crimes', 'Harris County (Tex)', 'New Orleans (La)', 'Orleans Parish (La)']",3,OpEd,2,2017-05-04 14:12:24,Sunday Review,I was shot in the stomach at a parade. Here’s why I refused to cooperate with the prosecution.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/sunday/dont-jail-crime-victims-for-not-testifying.html
,590b44ee7c459f24986ddb6a,947,By DAVID W. DUNLAP,article,An Ocean Beckons Where Newspapers Once Streamed,"['Oceans and Seas', 'National Geographic', 'New York Times', 'Real Estate (Commercial)', 'Newspapers', 'Theater', 'Basements and Cellars', 'Kushner Cos']",3,Insider,0,2017-05-04 15:12:39,Unknown,The pressroom and reel room used by The New York Times until 1997 will reopen in October as National Geographic Encounter: Ocean Odyssey.,The New York Times,News,https://www.nytimes.com/2017/05/04/insider/an-ocean-beckons-where-newspapers-once-streamed.html
,590b4c857c459f24986ddb96,1058,By MARGOT SANGER-KATZ,article,"Wealthy People Benefit, the Poor Much Less So","['Health Insurance and Managed Care', 'Law and Legislation', 'Patient Protection and Affordable Care Act (2010)', 'Republican Party', 'House of Representatives', 'Medicaid', 'United States Politics and Government']",3,Upshot,1,2017-05-04 15:45:00,Unknown,"The rich and healthy benefit, but poor and disabled people who use Medicaid could lose out.",The New York Times,News,https://www.nytimes.com/2017/05/04/upshot/who-wins-and-who-loses-in-the-latest-gop-health-care-bill.html
,590b52e97c459f24986ddbb1,225,By NICHOLAS BAKALAR,article,Drugs: Hives May Not Need Steroids,"['Antihistamines', 'Itching', 'Steroids']",3,Science,6,2017-05-04 16:12:17,Live,"Patients with mild itchy rashes did well with an antihistamine alone, a new study reports.",The New York Times,News,https://www.nytimes.com/2017/05/04/well/live/itchy-hives-a-steroid-may-not-be-needed.html
,590b70e97c459f24986ddc23,1473,By THOMAS KAPLAN and ROBERT PEAR,article,"Health Care Bill, Passed By House, Faces Senate Test","['United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Trump, Donald J', 'Ryan, Paul D Jr', 'House of Representatives', 'Republican Party', 'Law and Legislation']",3,National,1,2017-05-04 18:20:12,Politics,"After weeks of struggle, House Republicans narrowly passed hard-fought legislation to repeal and replace large parts of the Affordable Care Act.",The New York Times,News,https://www.nytimes.com/2017/05/04/us/politics/health-care-bill-vote.html
,590b861e7c459f24986ddc76,759,By LIGAYA MISHAN,article,Seafood Cocktails to Shock You Back to Life,"['La Esquina del Camaron Mexicano (Queens, NY, Restaurant)', 'Mexican Food (Cuisine)', 'Jackson Heights (Queens, NY)', 'Restaurants']",3,Dining,5,2017-05-04 19:50:46,Unknown,Potent tonics are the draw at a tiny in-store restaurant with a big name (La Esquina del Camarón Mexicano) in Jackson Heights.,The New York Times,Review,https://www.nytimes.com/2017/05/04/dining/la-esquina-del-camaron-mexicano-review.html
,590b89f07c459f24986ddc82,855,By THE EDITORIAL BOARD,article,The Trumpcare Disaster,"['Health Insurance and Managed Care', 'Law and Legislation', 'Patient Protection and Affordable Care Act (2010)', 'House of Representatives', 'Republican Party', 'Ryan, Paul D Jr', 'Trump, Donald J', 'United States Politics and Government']",3,Editorial,30,2017-05-04 20:06:55,Unknown,"Now that Republicans have rammed their health care-destroying bill through the House, Americans have to hope the Senate will stop it.",The New York Times,Editorial,https://www.nytimes.com/2017/05/04/opinion/obamacare-house-vote.html
,590b8cfb7c459f24986ddc8d,910,By A.O. SCOTT,article,"An Intimate Portrait, With Blurred Lines","['Documentary Films and Programs', 'Risk (Movie)', 'Poitras, Laura', 'Assange, Julian P', 'WikiLeaks', 'Classified Information and State Secrets']",3,Weekend,5,2017-05-04 20:20:04,Unknown,"This Laura Poitras documentary follows the elusive and evasive WikiLeaks founder over several years, but real-time events have overtaken the film’s tale.",The New York Times,Review,https://www.nytimes.com/2017/05/04/movies/risk-review-julian-assange-laura-poitras.html
,590b92857c459f24986ddcae,1019,By MANOHLA DARGIS,article,Looking for That Loving Feeling,"['Movies', 'Guardians of the Galaxy Vol 2 (Movie)', 'Gunn, James (1970- )', 'Pratt, Chris', 'Saldana, Zoe', 'Russell, Kurt']",3,Weekend,1,2017-05-04 20:43:42,Unknown,"Chris Pratt, Zoe Saldana and the crew are back for this sequel to the 2014 hit about a ragtag group of futuristic fighters.",The New York Times,Review,https://www.nytimes.com/2017/05/04/movies/guardians-of-the-galaxy-2-review-chris-pratt.html
,590ba0c27c459f24986ddce5,459,By DAVID LEONHARDT,article,Don’t Take the Senate for Granted on Health Care,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Republican Party', 'House of Representatives', 'Senate', 'Trump, Donald J']",3,OpEd,0,2017-05-04 21:44:28,Unknown,"The activism around the House bill was impressive, but it ultimately fell short. Now pay attention to the Senate.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/obamacare-repeal-senate.html
,590ba2ab7c459f24986ddce9,763,By JOYCE WADLER,article,"What I’m Telling You, and Only You",['Plastic Surgery'],3,Metropolitan,2,2017-05-04 21:52:33,Unknown,"The writer tries out various lies for the bruises on her face, then decides to tell you, and only you, the true story.",The New York Times,News,https://www.nytimes.com/2017/05/04/nyregion/hiding-cosmetic-surgery-bias.html
,590ba3097c459f24986ddcea,830,By THERESA BROWN,article,The Real Problem With the A.H.C.A.,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Law and Legislation', 'Republican Party', 'House of Representatives', 'Senate', 'Trump, Donald J', 'United States Politics and Government']",3,OpEd,31,2017-05-04 21:54:08,Unknown,Reducing insurance access isn’t a bug in the Republican plan. It’s a feature.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/gop-health-care-act-.html
,590ba4267c459f24986ddcef,1189,By ÉDOUARD LOUIS,article,Why My Father Votes for Le Pen,"['Le Pen, Marine', 'Le Pen, Jean-Marie', 'France']",3,OpEd,4,2017-05-04 21:58:52,Sunday Review,The National Front offers a chance to fight his sense of invisibility.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/sunday/why-my-father-votes-for-marine-le-pen.html
,590bab867c459f24986ddd0a,967,By GINIA BELLAFANTE,article,Service-Based Policing,"['Police Department (NYC)', 'Housing Authority (NYC)', 'Public and Subsidized Housing', 'Crime and Criminals', 'Kelling, George L', 'New York City']",3,Metropolitan,1,2017-05-04 22:30:17,Unknown,What if New York’s police saw those they are entrusted to serve and protect as consumers who needed to be kept happy?,The New York Times,News,https://www.nytimes.com/2017/05/04/nyregion/new-york-police-department-customer-service.html
,590bb28c7c459f24986ddd1c,1151,By JESSE GREEN,article,A Revival Where Less Is More,"['Theater', 'Pacific Overtures (Play)', 'Doyle, John', 'Classic Stage Company', 'Sondheim, Stephen', 'Takei, George', 'Weidman, John']",3,Weekend,1,2017-05-04 23:00:23,Unknown,"Our new co-chief theater critic, Jesse Green, makes his reviewing debut with this Sondheim musical. Follow him on Twitter (@JesseKGreen) and Facebook (jesse.green.critic).",The New York Times,Review,https://www.nytimes.com/2017/05/04/theater/pacific-overtures-review.html
,590bc0887c459f24986ddd2c,292,By GARY LIPPMAN,article,An Elevator Ride to Remember,"['Organized Crime', 'District Attorneys', 'Manhattan (NYC)', 'Internships']",0,Metro,18,2017-05-05 00:00:04,Unknown,Spending a few minutes in a confined space with three men accused of being gangsters.,The New York Times,News,https://www.nytimes.com/2017/05/04/nyregion/metropolitan-diary-elevator-ride-to-remember.html
,590bc0987c459f24986ddd2d,911,By JESSE GREEN,article,"Life Will Bury You, but There’s No Use Whining","['Theater', 'Happy Days (Play)', 'Theater for a New Audience', 'Wiest, Dianne', 'Beckett, Samuel', 'Bundy, James', 'Conroy, Jarlath']",3,Weekend,3,2017-05-05 00:00:20,Unknown,"Our new co-chief theater critic, Jesse Green, offers his take on Ms. Wiest’s work in this Beckett revival. Follow him on Twitter (@JesseKGreen) and Facebook (jesse.green.critic).",The New York Times,Review,https://www.nytimes.com/2017/05/04/theater/happy-days-review-dianne-wiest.html
,590bc81f7c459f24986ddd39,777,By JIM DWYER,article,Libraries Are Fining Children Who Can’t Afford to Be Without Books,"['Libraries and Librarians', 'Fines (Penalties)', 'Brooklyn Public Library', 'New York Public Library', 'Queens Borough Public Library', 'Marx, Anthony W', 'Canada, Geoffrey', 'New York City']",3,Metro,26,2017-05-05 00:32:25,Unknown,"With cards for more than 225,000 young people blocked because of fines exceeding $15, some leaders ask if denying borrowing privileges is the right punishment.",The New York Times,News,https://www.nytimes.com/2017/05/04/nyregion/library-fines-children-books.html
,590bc8367c459f24986ddd3a,456,By SUSAN CHIRA,article,The Reality of a Pre-Existing Condition,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Law and Legislation']",3,OpEd,0,2017-05-05 00:32:46,Unknown,"My family and others have surmounted so many obstacles, only to encounter one we thought was set aside for good.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/04/opinion/pre-existing-condition-gop-bill.html
,590bdca97c459f24986ddd56,1027,By DEB AMLEN,article,Instructions on Where to Go,['Crossword Puzzles'],3,Games,0,2017-05-05 02:00:04,Unknown,How to solve a Friday Patrick Berry puzzle.,The New York Times,News,https://www.nytimes.com/2017/05/04/crosswords/instructions-on-where-to-go-armada-taramasalata.html
,590c27ec7c459f24986dddca,840,By TIMOTHY EGAN,article,No Country for This Old Man,"['Western States (US)', 'Federal Lands', 'Land Use Policies', 'California', 'Bears Ears National Monument (Utah)', 'National Parks, Monuments and Seashores', 'Trump, Donald J', 'United States Politics and Government']",3,OpEd,0,2017-05-05 07:21:06,Unknown,"Trump, as president, hasn’t been west of the Mississippi. Now he’s punishing the region, blue and red states alike.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/05/opinion/trump-antiquities-act-utah.html
,590c27ff7c459f24986dddcd,818,By PAUL KRUGMAN,article,What’s the Matter With Europe?,"['Elections', 'Great Britain Withdrawal from EU (Brexit)', 'European Union', 'France', 'Le Pen, Marine', 'Macron, Emmanuel (1977- )']",3,OpEd,31,2017-05-05 07:21:24,Unknown,"Le Pen must be beaten, but then what?",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/05/opinion/european-union-france-election.html
,590c381f7c459f24986dddea,337,By CAROLINE CROSSON GILPIN,article,Questions for: ‘House Passes Measure to Repeal and Replace the Affordable Care Act’,"['Patient Protection and Affordable Care Act (2010)', 'News and News Media', 'Reading and Writing Skills (Education)']",3,Learning,0,2017-05-05 08:30:03,Unknown,"If the American Health Care Act were to become law, how might it affect you and your family?",The New York Times,News,https://www.nytimes.com/2017/05/05/learning/questions-for-house-passes-measure-to-repeal-and-replace-the-affordable-care-act.html
,590c3a517c459f24986dddf3,841,By ROGER COHEN,article,"In Macron, a defense of the Republic","['Macron, Emmanuel (1977- )', 'Le Pen, Marine', 'Europe', 'Paris (France)']",3,OpEd,0,2017-05-05 08:39:41,Unknown,Le Pen would usher France into the mire. Her rebranding is a sham and the National Front still a racist party.,International New York Times,Op-Ed,https://www.nytimes.com/2017/05/05/opinion/roger-cohen-french-election-macron-le-pen.html
,590c3f1f7c459f24986dde00,425,By CAROLINE CROSSON GILPIN,article,Is Your Phone Love Hurting Your Relationships?,"['News and News Media', 'Cellular Telephones', 'Reading and Writing Skills (Education)']",0,Learning,0,2017-05-05 09:00:08,Unknown,"How to detox from your phone, step by step.",The New York Times,News,https://www.nytimes.com/2017/05/05/learning/is-your-phone-love-hurting-your-relationships.html
,590c3f207c459f24986dde02,544,By JAIME LOWE,article,Endpaper: Homemade,"['International Trade and World Market', 'BlackBerry', 'Proton', 'Malaysia', 'France', 'Yugoslavia', 'Argentina']",3,Magazine,84,2017-05-05 09:00:11,Unknown,"When patriots demand that things be produced at home, what they get isn’t always exactly what their people want.",The New York Times,News,https://www.nytimes.com/2017/05/05/magazine/when-countries-think-they-can-go-diy.html
,590c3f257c459f24986dde03,1304,By RON LIEBER,article,How to Make a Company Right a Wrong,"['Customer Relations', 'Personal Finances', 'E-Mail']",3,Business,1,2017-05-05 09:00:12,Unknown,A well-written message to company executives can solve a host of consumer problems. Just follow the model laid out 10 years ago — and use it sparingly.,The New York Times,News,https://www.nytimes.com/2017/05/05/your-money/the-best-consumer-self-advocacy-tool-youve-never-used.html
,590c3f3f7c459f24986dde0d,1879,By KENNETH R. ROSEN,article,Joining the Bridge-and-Tunnel Crowd,"['Real Estate and Housing (Residential)', 'Williamsburg (Brooklyn, NY)', 'Park Slope (Brooklyn, NY)', 'Long Island City (Queens, NY)']",3,RealEstate,1,2017-05-05 09:00:40,Unknown,"For many people native to the borough, exploring real estate elsewhere in New York City takes a leap of faith.",The New York Times,News,https://www.nytimes.com/2017/05/05/realestate/new-york-city-real-estate.html
,590c3f3e7c459f24986dde0a,986,By CARL HULSE,article,G.O.P. Cheers a Big Victory.  Has It Stirred a ‘Hornet’s Nest’?,"['Democratic Party', 'House of Representatives', 'Midterm Elections (2018)', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Elections, House of Representatives', 'Republican Party']",3,National,13,2017-05-05 09:00:40,Politics,"Democrats saw a mirror image of their own politically disastrous health care experience in 2010, and they also saw an opportunity to possibly recapture the House.",The New York Times,News,https://www.nytimes.com/2017/05/05/us/politics/house-democrats-health-repeal-republicans.html
,590c3f497c459f24986dde0e,4552,By ELIZABETH A. HARRIS and FORD FESSENDEN,article,The Broken Promise of Choice In New York City High Schools,"['Education (K-12)', 'New York City']",3,Metro,1,2017-05-05 09:00:52,Unknown,"The city’s high school admissions process was supposed to give every student a real chance to attend a good school. But 14 years in, it has not delivered.",The New York Times,News,https://www.nytimes.com/2017/05/05/nyregion/school-choice-new-york-city-high-school-admissions.html
,590c3f6e7c459f24986dde12,1533,By LIZ SPAYD with EVAN GERSHKOVICH,article,Friday Mailbag: A Columnist Has a Fiery Debut and Another Goes Missing,"['New York Times', 'Hair', 'Art', 'Global Warming', 'Mushrooms', 'Stephens, Bret (1973- )', 'Dowd, Maureen']",3,Editorial,0,2017-05-05 09:01:25,Unknown,The first column from The New York Times’s new Op-Ed writer drew a fresh wave of mail. And an artist was unhappy with a past public editor decision.,The New York Times,Editorial,https://www.nytimes.com/2017/05/05/public-editor/friday-mailbag-a-columnist-has-a-fiery-debut-and-another-goes-missing.html
,590c3f6e7c459f24986dde11,1388,By PATRICIA COHEN,article,Hiring Rise Sends U.S. Jobless Rate To a 10-Year Low,"['Labor and Jobs', 'United States Economy', 'Unemployment', 'Labor Department (US)', 'Wages and Salaries']",3,Business,1,2017-05-05 09:01:26,Economy,"The economy added 211,000 jobs in April, the Labor Department said, after weak hiring figures for March. The jobless rate declined to 4.4 percent.",The New York Times,News,https://www.nytimes.com/2017/05/05/business/economy/jobs-report-unemployment.html
,590c462e7c459f24986dde24,474,By MICHAEL GONCHAR,article,Teaching With: ‘The Forger’,"['News and News Media', 'Reading and Writing Skills (Education)']",3,Learning,0,2017-05-05 09:30:04,Unknown,"As a teenager, Adolfo Kaminsky saved thousands of lives by forging passports to help children flee the Nazis. He spent his life helping others escape atrocities around the world.",The New York Times,News,https://www.nytimes.com/2017/05/05/learning/teaching-with-the-forger.html
,590c46337c459f24986dde25,862,By NATE COHN,article,Looking for Lessons in the Democrats’ Losses in the 2010 Midterms,"['Midterm Elections (2018)', 'Elections, House of Representatives', 'United States Politics and Government', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Curbelo, Carlos (1980- )']",3,Upshot,0,2017-05-05 09:30:19,Unknown,"If the past is any guide, the House vote to replace Obamacare could put Republicans at risk in the 2018 midterm elections.",The New York Times,News,https://www.nytimes.com/2017/05/05/upshot/what-democrats-losses-in-2010-can-tell-us-about-gops-chances-in-2018.html
,590c4d2b7c459f24986dde35,1216,By DENENE MILLNER,article,Tending My Daughter’s Crown,"['Hair', 'Blacks', 'Women and Girls', 'Love (Emotion)', 'Families and Family Life', 'Parenting']",3,Well,0,2017-05-05 10:00:06,Family,"The bond between my daughters and me was carved into intricate lines that framed their cornrows, intertwined in the twists that flew with the wind.",The New York Times,News,https://www.nytimes.com/2017/05/05/well/family/tending-my-daughters-crown.html
,590c4da17c459f24986dde3c,1316,By JONATHAN WOLFE,article,Unknown,['New York City'],3,Metro,0,2017-05-05 10:02:03,Unknown,"Friday: Tweets to Trump, weekend events, and the opening of Governors Island.",The New York Times,briefing,https://www.nytimes.com/2017/05/05/nyregion/new-york-today-new-yorkers-on-trump.html
,590c5b657c459f24986dde59,2559,By NATHANIEL ADAMS,article,The Death and Life of Jersey City,"['Jersey City (NJ)', 'Bars and Nightclubs', 'Eminent Domain', 'Fulop, Steven M', 'Renting and Leasing (Real Estate)', 'Gentrification', 'Kushner Real Estate Group', 'Hoboken (NJ)']",3,Metropolitan,1,2017-05-05 11:00:47,Unknown,"The downtown boom, visible in the new night-life scene along Newark Avenue, poses a threat to the urban pioneers from the city’s grittier days.",The New York Times,News,https://www.nytimes.com/2017/05/05/nyregion/the-death-and-life-of-jersey-city.html
,590c83097c459f24986dded3,809,By NEIL IRWIN,article,Full Employment Is Near. What Does It Mean for Pay?,"['Labor and Jobs', 'Interest Rates', 'Unemployment']",3,Upshot,1,2017-05-05 13:49:56,Unknown,"The best sign that the economy has reached full employment would be if wage gains returned to pre-recession norms. So far, they haven’t.",The New York Times,News,https://www.nytimes.com/2017/05/05/upshot/were-getting-awfully-close-to-full-employment.html
,590c91f37c459f24986ddeff,375,By DAVID TANIS,article,"Classic Mediterranean Flavors, Enlivened by Ramps","['Cooking and Cookbooks', 'Lamb', 'Recipes', 'Olives', 'Anchovies']",3,Dining,2,2017-05-05 14:53:33,Unknown,"Swap out the garlic and try something new with lamb chops, served with a sauce of anchovies, capers and olives.",The New York Times,News,https://www.nytimes.com/2017/05/05/dining/mediterranean-lamb-chops-recipe.html
,590c9c1a7c459f24986ddf28,403,By MELISSA CLARK,article,An Unorthodox Union for Asparagus,"['Asparagus', 'Cooking and Cookbooks', 'Scallions', 'Salads']",3,Dining,2,2017-05-05 15:36:48,Unknown,"Adding freekeh, soy sauce and sheep’s milk cheese to an asparagus salad may not be intuitive, but it is delicious.",The New York Times,News,https://www.nytimes.com/2017/05/05/dining/roasted-asparagus-and-scallion-salad.html
,590ca0337c459f24986ddf33,890,By MARGOT SANGER-KATZ,article,"Republicans Disregarded the C.B.O., but It Won’t Be Ignored","['Law and Legislation', 'Health Insurance and Managed Care', 'House of Representatives', 'Republican Party', 'Patient Protection and Affordable Care Act (2010)']",3,Upshot,14,2017-05-05 15:54:01,Unknown,"The Congressional Budget Office’s verdict, expected next week, may influence the future of the political debate.",The New York Times,News,https://www.nytimes.com/2017/05/05/upshot/the-house-passed-its-health-care-bill-now-the-scorekeepers-will-weigh-in.html
,590cac2e7c459f24986ddf59,620,By CATHERINE SAINT LOUIS,article,Farmer’s Market Shopping With the Chef Tom Colicchio,"['Cooking and Cookbooks', 'Agriculture and Farming', 'Local Food', 'Chefs', 'Colicchio, Tom']",3,Well,0,2017-05-05 16:45:25,Eat,"A top chef’s advice: To avoid wasting food, just buy the produce you’ll cook for tonight’s dinner.",The New York Times,News,https://www.nytimes.com/2017/05/05/well/eat/farmers-market-shopping-with-the-chef-tom-colicchio.html
,590caca07c459f24986ddf5c,1255,By ANGELICA JADE BASTIÉN,article,‘The Handmaid’s Tale’ Episode 4 Recap: Survival Lessons,"['Television', ""The Handmaid's Tale (TV Program)""]",3,Culture,0,2017-05-05 16:47:19,Television,Moira proves to be the inspiration Offred needs to resist the strictures of Gilead.,The New York Times,Review,https://www.nytimes.com/2017/05/05/arts/television/handmaids-tale-recap-nolite-te-bastardes-carborundorum.html
,590cb2127c459f24986ddf6e,1195,By MARC TRACY,article,"At $495, a Signature Shoe  Is Met With Headshakes","['Basketball', 'Sporting Goods and Equipment', 'Sneakers', 'Ball, LaVar (1968- )', 'Ball, Lonzo (1997- )', 'ZO2', 'NIKE Inc']",3,Sports,1,2017-05-05 17:10:34,Pro Basketball,The price tag for the least expensive model doesn’t go over well as the basketball star and his father try a different business model.,The New York Times,News,https://www.nytimes.com/2017/05/05/sports/basketball/lonzo-lavar-ball-shoes-zo2.html
,590cd4bd7c459f24986ddfdd,251,By LIZ SPAYD,article,"The Story Was Fine, the Headline Less So","['Poverty', 'Law and Legislation', 'United States Politics and Government', 'Health Insurance and Managed Care', 'House of Representatives', 'New York Times']",3,Editorial,0,2017-05-05 19:38:30,Unknown,Readers were quick to point out that a headline fell short in conveying the potential impact of the Republican health care bill.,The New York Times,Editorial,https://www.nytimes.com/2017/05/05/public-editor/healthcare-republicans-poor-headline-liz-spayd.html
