abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,58dd7b1c7c459f24986d786d,575,By ALEXIS SOLOSKI,article,A Warrior Leans on Shakespeare,"['Theater', 'Bedlam (Theater Co)', 'Cry Havoc! (Play)', 'Wolfert, Stephan', 'Tucker, Eric (Theater Director)']",3,Weekend,2,2017-03-30 21:39:36,Unknown,Stephan Wolfert describes his experiences during and after the Persian Gulf war of 1991 in this autobiographical solo show.,The New York Times,Review,https://www.nytimes.com/2017/03/30/theater/cry-havoc-review.html
,58dd65857c459f24986d7804,369,By ERIC ASIMOV,article,Ignore the Reputation,"['Wines', 'Emilia-Romagna (Italy)']",3,Dining,4,2017-03-30 20:07:28,Unknown,"Sparkling red wine may seem odd, but made in the traditional manner of Emilia-Romagna, this Italian red is joyous, delicious and refreshing.",The New York Times,News,https://www.nytimes.com/2017/03/30/dining/wine-school-assignment-lambrusco.html
,58dd65557c459f24986d7801,1268,By ERIC ASIMOV,article,The Introverted Extrovert,"['Wines', 'Galicia (Spain)']",3,Dining,4,2017-03-30 20:06:37,Unknown,These little-known red wines from the Galicia region of Spain manage to be both exuberant and restrained.,The New York Times,News,https://www.nytimes.com/2017/03/30/dining/wine-school-ribeira-sacra.html
,58dd3d887c459f24986d7773,1386,"By MATTHEW ROSENBERG, MAGGIE HABERMAN and ADAM GOLDMAN",article,Trump Aides Gave Reports to Head of House Inquiry,"['Nunes, Devin G', 'United States Politics and Government', 'House Committee on Intelligence', 'Trump, Donald J', 'Russia', 'Classified Information and State Secrets', 'Espionage and Intelligence Services']",3,National,1,2017-03-30 17:16:51,Politics,"The revelation fueled criticism that Representative Devin Nunes has been too eager to do the White House’s bidding, not run an independent investigation",The New York Times,News,https://www.nytimes.com/2017/03/30/us/politics/devin-nunes-intelligence-reports.html
,58dd3b957c459f24986d7766,760,By LIGAYA MISHAN,article,"Bangladeshi Bites, Lost and Found","['Restaurants', 'Bangladeshi-Americans', 'Halal Foods and Products', 'Parkchester (Bronx, NY)', 'Neerob at Packsun Halal Chicken (Bronx, NY, Restaurant)']",3,Dining,5,2017-03-30 17:08:32,Unknown,"A restaurant serving South Asian dishes reopens in the Bronx, inside another with a resolutely American menu.",The New York Times,Review,https://www.nytimes.com/2017/03/30/dining/neerob-review-packsun-halal-chicken-bangladesh-food.html
,58dd31017c459f24986d7745,1303,By DAVID W. DUNLAP,article,Unknown,"['Wilkins, Roger', 'New York Times', 'Suits and Litigation (Civil)', 'Race and Ethnicity', 'Discrimination']",3,Insider,0,2017-03-30 16:23:15,Unknown,"As editorial board member and columnist, Mr. Wilkins sometimes felt he had to train his fight against racism on the institution that employed him.",The New York Times,News,https://www.nytimes.com/2017/03/30/insider/at-the-times-roger-wilkins-fought-injustice-and-the-times.html
,58dd2c797c459f24986d772c,196,By NICHOLAS BAKALAR,article,Risks: Hepatitis Tied to Parkinson’s,"[""Parkinson's Disease"", 'Hepatitis']",3,Science,4,2017-03-30 16:04:02,Live,People with hepatitis B or hepatitis C were more likely to have Parkinson’s disease.,The New York Times,News,https://www.nytimes.com/2017/03/30/well/live/hepatitis-tied-to-parkinsons-risk.html
,58dd27c37c459f24986d7717,208,By NICHOLAS BAKALAR,article,Aging: Healthy Gums for Longevity,"['Teeth and Dentistry', 'Women and Girls', 'Cholesterol', 'Gums (Mouth)', 'Age, Chronological', 'Longevity']",3,Science,4,2017-03-30 15:43:58,Live,"Older women with gum disease or tooth loss are at increased risk of dying early, researchers report.",The New York Times,News,https://www.nytimes.com/2017/03/30/well/live/healthy-gums-may-signal-a-longer-life.html
,58dd27ae7c459f24986d7716,1234,By JULIE HIRSCHFELD DAVIS and ALAN RAPPEPORT,article,"After Calling Nafta ‘Worst Trade Deal,’ Trump Appears to Soften Stance","['North American Free Trade Agreement', 'International Trade and World Market', 'United States Politics and Government', 'Trump, Donald J', 'Canada', 'Mexico', 'United States International Relations']",3,National,12,2017-03-30 15:43:38,Economy,"The White House will propose keeping major planks of Nafta in place, while signing orders that lay the groundwork for stricter enforcement of trade laws.",The New York Times,News,https://www.nytimes.com/2017/03/30/business/nafta-trade-deal-trump.html
,58dd1db27c459f24986d76ed,995,By SUSAN GUBAR,article,The Haves and Have-Nots of Cancer Care,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Breast Cancer', 'Planned Parenthood Federation of America', 'Women and Girls', 'Tests (Medical)']",3,Well,0,2017-03-30 15:00:31,Live,Prevention and early detection should not be bonuses available only to those who can pay for expensive medical coverage.,The New York Times,News,https://www.nytimes.com/2017/03/30/well/live/the-haves-and-have-nots-of-cancer-care.html
,58dd16e37c459f24986d76d2,1333,By GLENN THRUSH and JONATHAN MARTIN,article,Hard-Liners Dismiss Salvo by President,"['United States Politics and Government', 'House Freedom Caucus', 'Republican Party', 'Elections, House of Representatives', 'Trump, Donald J']",3,National,1,2017-03-30 14:31:57,Politics,"The president came out swinging against the group’s members on Twitter, suggesting Republicans should “fight them” in the 2018 midterms if they do not back his agenda.",The New York Times,News,https://www.nytimes.com/2017/03/30/us/politics/freedom-caucus-donald-trump.html
,58dcf8cb7c459f24986d7670,4732,By TYLER KEPNER,article,"Summer Is Still Endless, Even After All These Years","['Baseball', 'Major League Baseball', 'Suzuki, Ichiro', 'Sabathia, C C']",3,Sports,7,2017-03-30 12:23:30,Baseball,"A broadcaster, an umpire, a coach. And three players. Together, they have logged nearly 200 seasons in the majors, and they’re still going.",The New York Times,News,https://www.nytimes.com/2017/03/30/sports/baseball/mlb-opening-day.html
,58dce53c7c459f24986d7639,979,By JOYCE WADLER,article,Loving Robo Cat Needs Home,"['Cats', 'Nursing Homes', 'Elderly', 'Elder Care', 'Robots and Robotics']",3,Metropolitan,2,2017-03-30 11:00:02,Unknown,Those mechanical cats that bring joy to those in nursing homes? Not everybody is fooled.,The New York Times,News,https://www.nytimes.com/2017/03/30/nyregion/loving-robo-cat-needs-home.html
,58dcd7397c459f24986d760e,1037,By ALICE CALLAHAN,article,DHA and Babies’ Brains,"['Infant Formulas', 'Omega-3 Fatty Acids', 'Pregnancy and Childbirth', 'Brain', 'Dietary Supplements and Herbal Remedies']",3,Science,4,2017-03-30 10:00:16,Unknown,"Adding DHA, an omega-3 fatty acid, to infant formula or prenatal supplements doesn’t improve babies’ brain development, recent reviews have found.",The New York Times,News,https://www.nytimes.com/2017/03/30/well/do-dha-supplements-make-babies-smarter.html
,58dcd6957c459f24986d760b,1188,By ALEXANDRA S. LEVINE,article,"New York Today: Police and Teens, Connecting",['New York City'],3,Metro,0,2017-03-30 09:57:34,Unknown,"Thursday: Operation Conversation, a notable New Yorker, and a blog for bikers.",The New York Times,briefing,https://www.nytimes.com/2017/03/30/nyregion/new-york-today-police-and-teens-connecting.html
,58dcc92f7c459f24986d75e9,1258,By ELI ROSENBERG,article,"More Tourists, a Few Tears and Plenty of Soul-Searching","['Statue of Liberty', 'National Parks, Monuments and Seashores', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Executive Orders and Memorandums', 'Trump, Donald J', 'United States Politics and Government', 'National Park Service', 'Lazarus, Emma', 'New York Harbor']",3,Metro,18,2017-03-30 09:00:28,Unknown,"In a shifting civic landscape, the statue is re-emerging as resonant symbol amid a polarizing debate about immigration.",The New York Times,News,https://www.nytimes.com/2017/03/30/nyregion/statue-of-liberty-immigration-debate-tourism-.html
,58dcc9307c459f24986d75ea,1199,By CECILIA KANG and MICHAEL D. SHEAR,article,Unease Among Scientists as Desks Stand Empty in White House Technology Office,"['United States Politics and Government', 'Trump, Donald J', 'Science and Technology', 'Appointments and Executive Changes']",3,National,13,2017-03-30 09:00:28,Politics,"Scores of scientists and technology experts have left the White House, and conservatives — and the president — have questioned whether they need to be replaced.",The New York Times,News,https://www.nytimes.com/2017/03/30/us/politics/science-technology-white-house-trump.html
,58dcc91a7c459f24986d75e0,955,By PAUL THEROUX,article,Life Magazine,"['Travel and Vacations', 'Life (Magazine)', 'Hawaii', 'McKay, Gardner']",3,Magazine,20,2017-03-30 09:00:03,Unknown,A youthful love of its articles and photographs led the writer to a life of travel — and to an unexpected encounter with a fellow adventurer.,The New York Times,News,https://www.nytimes.com/2017/03/30/magazine/letter-of-recommendation-life-magazine.html
,58dcc91a7c459f24986d75e1,787,By SAM SIFTON,article,Larger Than Life,"['Recipes', 'Bahama Islands', 'Caribbean Area', 'Cooking and Cookbooks', 'Harrison, Jim']",3,Magazine,22,2017-03-30 09:00:03,Unknown,"Jim Harrison’s appetite was legendary. His recipe ought to be, too.",The New York Times,News,https://www.nytimes.com/2017/03/30/magazine/a-larger-than-life-caribbean-stew.html
,58dcc91a7c459f24986d75e2,4763,By TAFFY BRODESSER-AKNER,article,Apostates Anonymous,"['Jews and Judaism', 'Hasidism', 'Brooklyn (NYC)', 'Yiddish Language', 'Footsteps (Nonprofit)']",3,Magazine,36,2017-03-30 09:00:03,Unknown,Young adults who decide to abandon their cloistered Jewish communities have only one another — and a single organization — to help them navigate the alternate reality of modern-day New York.,The New York Times,News,https://www.nytimes.com/2017/03/30/magazine/the-high-price-of-leaving-ultra-orthodox-life.html
,58dcc91b7c459f24986d75e5,543,By CAROLINE CROSSON GILPIN,article,What Specialty College Would You Create?,[],3,Learning,0,2017-03-30 09:00:03,Unknown,What are the benefits to a college or university that highly specializes?,The New York Times,News,https://www.nytimes.com/2017/03/30/learning/what-specialty-college-would-you-create.html
,58dcc4727c459f24986d75d2,1006,By MIKE IVES,article,Politics Infuses the Arts in a Dejected Hong Kong,"['Art', 'Demonstrations, Protests and Riots', 'Politics and Government', 'Occupy Central', 'Hong Kong', 'China']",3,Foreign,8,2017-03-30 08:40:10,Asia Pacific,"Some recent works by local artists are more overtly political than others, but many suggest a sense of helplessness toward what is widely seen as Beijing’s tightening grip.",The New York Times,News,https://www.nytimes.com/2017/03/30/world/asia/hong-kong-art-political-china.html
,58dcc20f7c459f24986d75cd,370,By CAROLINE CROSSON GILPIN,article,Questions for: ‘Trump’s Executive Order Pushes the U.S. Climate Pledge Further Out of Reach’,[],3,Learning,0,2017-03-30 08:30:03,Unknown,Is President Trump’s executive order to roll back climate pledges a wise move for the United States? Why or why not?,The New York Times,News,https://www.nytimes.com/2017/03/30/learning/questions-for-trumps-executive-order-pushes-the-us-climate-pledge-further-out-of-reach.html
Patty Carroll has been exploring women&#8217;s identity and their relationships to their domestic worlds &#8212; and always depicted with their faces obscured.,58dcbba57c459f24986d75c2,762,By ANIA BARTKOWIAK,blogpost,Unknown,"['Photography', 'Women and Girls', 'Carroll, Patty (Photographer)']",3,Unknown,0,2017-03-30 08:00:56,Unknown,Patty Carroll has been exploring women&#8217;s identity and their relationships to their domestic worlds &#8212; and always depicted with their faces obscured.,The New York Times,Blog,https://lens.blogs.nytimes.com/2017/03/30/anonymous-woman-picturing-domesticity-and-identity-patty-carroll/
,58dcb1f77c459f24986d75a7,1318,By THOMAS B. EDSALL,article,When the President Is Ignorant of His Own Ignorance,"['United States Politics and Government', 'United States International Relations', 'Trump, Donald J', 'Terrorism', 'Russia']",3,OpEd,0,2017-03-30 07:21:25,Unknown,"We face precisely the kind of world Donald Trump is least equipped for, mentally and morally.",The New York Times,Op-Ed,https://www.nytimes.com/2017/03/30/opinion/when-the-president-is-ignorant-of-his-own-ignorance.html
,58dcb1f77c459f24986d75a8,812,By GAIL COLLINS,article,Trump Remembers the Ladies,"['Women and Girls', 'United States Politics and Government', 'Trump, Ivanka', 'Trump, Donald J', 'Haley, Nikki R', 'DeVos, Elizabeth (1958- )', 'Anthony, Susan B', 'Tubman, Harriet', 'Trump, Melania', 'Spicer, Sean M (1971- )']",3,OpEd,31,2017-03-30 07:21:24,Unknown,A celebration for Women’s History Month in an administration where women are rare.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/30/opinion/trump-remembers-the-ladies.html
,58dcb1f67c459f24986d75a6,1670,By LINDA GREENHOUSE,article,Unknown,"['Appointments and Executive Changes', 'Senate Committee on the Judiciary', 'Supreme Court (US)', 'Gorsuch, Neil M', 'Courts and the Judiciary', 'Republican Party', 'Durbin, Richard J', 'Grassley, Charles E', 'Roberts, John G Jr', 'Specter, Arlen', 'Abortion']",3,OpEd,0,2017-03-30 07:21:24,Unknown,Judge Neil Gorsuch was the least forthcoming court nominee ever.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/30/opinion/the-empty-supreme-court-confirmation-hearing.html
,58dcb1f67c459f24986d75a5,928,By WILL MARSHALL,article,We Don’t Need Another Party of ‘No’,"['United States Politics and Government', 'Democratic Party', 'Trump, Donald J', 'House of Representatives', 'Senate', 'Republican Party']",3,OpEd,31,2017-03-30 07:21:23,Unknown,America doesn’t have room for two parties of “no.”,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/30/opinion/why-democrats-should-work-with-trump.html
,58dcb1f27c459f24986d75a2,811,By NICHOLAS KRISTOF,article,President  Trump vs.  Big Bird,"['Humanities', 'Politics and Government', 'Art', 'Books and Literature', 'Federal Budget (US)', 'Public Broadcasting', 'National Endowment for the Arts', 'National Endowment for the Humanities', 'Trump, Donald J', 'Singer, Peter (1946- )', 'Sesame Street (TV Program)']",3,OpEd,31,2017-03-30 07:21:03,Unknown,To value the humanities and the arts isn’t wimpish or elitist. It’s civilized.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/30/opinion/president-trump-vs-big-bird.html
,58dc9f627c459f24986d7574,86,By KATHERINE SCHULTEN,article,Your Five Senses,[],3,Learning,0,2017-03-30 06:02:02,Unknown,"Which of your five senses — sight, hearing, taste, touch or smell — would you say is your most developed? Which is your least developed?",The New York Times,News,https://www.nytimes.com/2017/03/30/learning/your-five-senses.html
,58dc904b7c459f24986d755a,733,By DIDI KIRSTEN TATLOW,article,As We Live and Breathe,"['Air Pollution', 'New York Times', 'News and News Media', 'Beijing (China)', 'Greenhouse Gas Emissions', 'Hazardous and Toxic Substances', 'World Health Organization', 'Barry, Ellen', 'Bennhold, Katrin', 'Wong, Edward']",3,Insider,2,2017-03-30 04:57:40,Unknown,"While we might check the weather every morning, these reporters check the Air Quality Index.",The New York Times,News,https://www.nytimes.com/2017/03/30/insider/foreign-correspondents-air-pollution-smog-beijing.html
,58dc7c067c459f24986d7529,1018,By SEAN T. COLLINS,article,"‘Legion,’ Season 1 Finale: The Dork Side of the Moon","['Television', 'Legion (TV Program)']",3,Culture,0,2017-03-30 03:31:14,Television,"Despite all the surreal, spacey visuals and structure, what this episode really needed — and the season in general — was a little more care.",The New York Times,Review,https://www.nytimes.com/2017/03/29/arts/television/legion-season-1-finale-chapter-8-recap.html
,58dc7a677c459f24986d7526,728,By RICHARD FAUSSET,article,North Carolina Reaches Compromise to Repeal Restrictive Bathroom Law,"['North Carolina', 'State Legislatures', 'Law and Legislation', 'Transgender and Transsexuals', 'Bathrooms and Toilets', 'Homosexuality and Bisexuality', 'Discrimination', 'Republican Party', 'Cooper, Roy A']",3,National,22,2017-03-30 03:24:16,Unknown,The law had elicited an outcry from liberals and businesses that said it allowed discrimination against transgender individuals.,The New York Times,News,https://www.nytimes.com/2017/03/29/us/north-carolina-lawmakers-reach-deal-to-repeal-so-called-bathroom-bill.html
,58dc66ac7c459f24986d750b,995,By DEB AMLEN,article,Dramatic Ending,"['Crossword Puzzles', 'Tyson, Neil DeGrasse']",2,Games,0,2017-03-30 02:00:04,Unknown,Lewis Rothlein returns to impress us.,The New York Times,News,https://www.nytimes.com/2017/03/29/crosswords/dramatic-ending-swaziland-state-bird-manhattan.html
,58dc585f7c459f24986d74fb,1816,By BEN HUBBARD and MICHAEL R. GORDON,article,"U.S. War Footprint Grows, With No Endgame in Sight","['United States Defense and Military Forces', 'Iraq', 'Syria', 'Yemen', 'Trump, Donald J', 'Islamic State in Iraq and Syria (ISIS)', 'Al Qaeda', 'United States International Relations', 'Civilian Casualties', 'Obama, Barack', 'Votel, Joseph L']",3,Foreign,1,2017-03-30 00:59:04,Middle East,"Two months after President Trump took office, indications are mounting that the military is deepening its involvement in complex wars that lack clear outcomes.",The New York Times,News,https://www.nytimes.com/2017/03/29/world/middleeast/us-war-footprint-grows-in-middle-east.html
,58dc4d8b7c459f24986d74e7,693,By THE EDITORIAL BOARD,article,Ignoring Diplomacy’s Promise,"['United States International Relations', 'Federal Budget (US)', 'Foreign Aid', 'United States Politics and Government', 'State Department', 'Tillerson, Rex W', 'Trump, Donald J']",3,Editorial,30,2017-03-30 00:12:52,Unknown,"President Trump’s proposal to slash State Department and foreign aid funding is misguided, as diplomacy can prevent conflicts and build alliances.",The New York Times,Editorial,https://www.nytimes.com/2017/03/29/opinion/ignoring-diplomacys-past-and-its-future-promise.html
,58dc4a887c459f24986d74de,258,By KEITH WILLIAMS,article,Looking for a Lost Child on the Train,"['Children and Childhood', 'New York City']",0,Metro,18,2017-03-30 00:00:02,Unknown,Getting caught up in a subway search.,The New York Times,News,https://www.nytimes.com/2017/03/29/nyregion/metropolitan-diary-looking-for-a-lost-child-on-the-train.html
,58dc1d2c7c459f24986d745b,1294,By MATT FLEGENHEIMER and EMMARIE HUETTEMAN,article,2 Senators Vow Firmer Inquiry as House Flails,"['United States Politics and Government', 'Cyberwarfare and Defense', 'Presidential Election of 2016', 'Russia', 'Senate Committee on Intelligence', 'Trump, Donald J', 'House Committee on Intelligence', 'Espionage and Intelligence Services']",3,National,1,2017-03-29 20:46:28,Politics,"The top Republican and Democrat on the committee pledged to forge ahead, while seeking to distance themselves from the troubled House inquiry.",The New York Times,News,https://www.nytimes.com/2017/03/29/us/politics/senate-intelligence-committee-burr-warner-russia-investigation.html
,58dbd4a87c459f24986d7367,1375,By JULIET MACUR,article,Gymnastics Is Too Slow to Confront Sex Abuse,"['Gymnastics', 'USA Gymnastics', 'United States Olympic Committee', 'Sex Crimes', 'Senate Committee on the Judiciary', 'Nassar, Lawrence G (1963- )']",3,Sports,10,2017-03-29 15:37:00,Unknown,A doctor is accused of molesting dozens of young gymnasts. Now a senator is calling for an investigation into “who knew what and when.”,The New York Times,News,https://www.nytimes.com/2017/03/29/sports/facing-congress-some-sports-officials-not-all-begin-to-confront-sex-abuse.html
,58dbcbfc7c459f24986d7343,859,By RONI CARYN RABIN,article,More Women With Breast Cancer Opt to Remove Healthy Breast,"['Mastectomy', 'Breast Cancer', 'Breasts', 'Women and Girls', 'Surgery and Surgeons', 'Cancer']",3,Well,0,2017-03-29 15:00:03,Live,"One in three breast cancer patients under 45 in 2012 removed the healthy breast along with the breast affected by cancer, a new study found.",The New York Times,News,https://www.nytimes.com/2017/03/29/well/live/more-women-with-breast-cancer-opt-to-remove-healthy-breast.html
,58db9af57c459f24986d7294,1407,By STEPHEN CASTLE,article,"Britain Initiates ‘Brexit,’ Wading Into Thorny Divorce From E.U.","['Great Britain Withdrawal from EU (Brexit)', 'Politics and Government', 'International Trade and World Market', 'May, Theresa M', 'European Union', 'Great Britain']",3,Foreign,11,2017-03-29 11:30:57,Europe,"Prime Minister Theresa May gave notice of Britain’s withdrawal from the European Union, kicking off a two-year negotiation steeped in peril for both sides.",The New York Times,News,https://www.nytimes.com/2017/03/29/world/europe/brexit-uk-eu-article-50.html
,58db892d7c459f24986d7259,1084,By LESLEY ALDERMAN,article,Therapists Offer Strategies for Postelection Stress,"['Anxiety and Stress', 'United States Politics and Government', 'Psychology and Psychologists', 'Mental Health and Disorders']",3,Well,0,2017-03-29 10:15:03,Unknown,How to follow the news in a political age of anxiety.,The New York Times,News,https://www.nytimes.com/2017/03/29/well/how-to-follow-the-news-in-a-political-age-of-anxiety.html
,58db85b27c459f24986d724c,868,By GRETCHEN REYNOLDS,article,Dancing May Help Mental Abilities,"['Brain', 'Dancing', 'Exercise', 'Elderly']",3,Well,4,2017-03-29 10:00:15,Unknown,Moving and socializing appears to perk up the aging brain.,The New York Times,News,https://www.nytimes.com/2017/03/29/well/walk-stretch-or-dance-dancing-may-be-best-for-the-brain.html
,58db85b17c459f24986d724b,1220,By ALEXANDRA S. LEVINE,article,New York Today: Much Ado About Tattoos,['New York City'],3,Metro,0,2017-03-29 10:00:11,Unknown,"Wednesday: Tracing tattoo history, tap dancing through Midtown and commemorating women’s suffrage.",The New York Times,briefing,https://www.nytimes.com/2017/03/29/nyregion/new-york-today-much-ado-about-tattoos.html
,58db85ae7c459f24986d724a,254,By DAVID GELLES,article,How to Be Mindful on a Hike,"['Hikes and Hiking', 'Meditation']",3,Well,0,2017-03-29 10:00:03,Mind,Learn how to tune in to yourself and the world around you on your next hike.,The New York Times,News,https://www.nytimes.com/2017/03/29/well/mind/how-to-be-mindful-on-a-hike.html
,58db7eb17c459f24986d7238,1231,By NATE COHN,article,Anti-Trump Test in Georgia,"['Ossoff, Jon', 'Elections, House of Representatives', 'Georgia', 'Democratic Party', 'Republican Party']",3,Upshot,22,2017-03-29 09:30:15,Unknown,The contest to fill Tom Price’s vacant congressional seat is an early test of whether Democrats can make use of President Trump’s unpopularity.,The New York Times,News,https://www.nytimes.com/2017/03/29/upshot/why-democrats-have-a-shot-in-a-georgia-district-dominated-by-republicans.html
,58db77b17c459f24986d7219,1554,By JAMES RISEN,article,What Cold War Intrigue Can Tell Us  About the Trump-Russia Inquiry,"['Espionage and Intelligence Services', 'Cold War Era', 'Ames, Aldrich Hazen', 'Kelley, Brian J', 'Federal Bureau of Investigation', 'Central Intelligence Agency', 'KGB']",3,National,20,2017-03-29 09:00:23,Politics,"Events rooted in 1985, which became known as the Year of the Spy, in some ways mirror those that were set in motion during the 2016 presidential election.",The New York Times,News,https://www.nytimes.com/2017/03/29/us/politics/what-cold-war-intrigue-can-tell-us-about-the-trump-russia-inquiry.html
,58db77a87c459f24986d7216,1187,By KWAME ANTHONY APPIAH,article,My Friend Is Bankrupting Herself. Should I Speak Up?,"['Dating and Relationships', 'Ethics (Personal)', 'Personal Finances', 'Teachers and School Employees']",2,Magazine,18,2017-03-29 09:00:17,Unknown,"The magazine’s Ethicist columnist on whether to tell your friend you think she is being used for her money, and more.",The New York Times,News,https://www.nytimes.com/2017/03/29/magazine/my-friend-is-bankrupting-herself-should-i-speak-up.html
,58db77a07c459f24986d7212,4446,By ELISABETH ROSENTHAL,article,The Code Rush,"['Health Insurance and Managed Care', 'Hospitals', 'Medicare', 'Ambulances', 'American Medical Assn']",3,Magazine,42,2017-03-29 09:00:04,Unknown,Hospitals have learned to manipulate medical codes — often resulting in mind-boggling bills.,The New York Times,News,https://www.nytimes.com/2017/03/29/magazine/those-indecipherable-medical-bills-theyre-one-reason-health-care-costs-so-much.html
,58db77a27c459f24986d7214,538,By CAROLINE CROSSON GILPIN,article,How Well Do You Sleep?,[],3,Learning,0,2017-03-29 09:00:03,Unknown,Should more medical practitioners use light therapy to fix mood disorders?,The New York Times,News,https://www.nytimes.com/2017/03/29/learning/how-well-do-you-sleep.html
,58db779f7c459f24986d7211,692,Interview by DAVE ITZKOFF,article,Phillipa Soo Doesn’t Leave It All Onstage,"['Tony Awards (Theater Awards)', 'Hamilton (Play)', 'Amelie (Play)', 'Soo, Phillipa']",3,Magazine,54,2017-03-29 09:00:03,Unknown,The Broadway actress on playing Eliza Hamilton and performing for the Obamas.,The New York Times,News,https://www.nytimes.com/2017/03/29/magazine/phillipa-soo-doesnt-leave-it-all-onstage.html
,58db71657c459f24986d7208,920,By ROSS DOUTHAT,article,Is Obamacare a Lifesaver?,"['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Medicaid', 'Pain-Relieving Drugs', 'Republican Party', 'Democratic Party', 'Death and Dying']",3,OpEd,0,2017-03-29 08:33:35,Unknown,So far the evidence is conspicuously missing.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/29/opinion/is-obamacare-a-lifesaver.html
,58db70947c459f24986d7206,324,By CAROLINE CROSSON GILPIN,article,Questions for: ‘Can Programs That Help the Military Save the Federal Arts Agencies?’,[],3,Learning,0,2017-03-29 08:30:02,Unknown,"What does art therapy do, and how does it help trauma victims?",The New York Times,News,https://www.nytimes.com/2017/03/29/learning/questions-for-can-programs-that-help-the-military-save-the-federal-arts-agencies.html
"While much has been written about the Underground Railroad, there has been little visual documentation. But a new photo book depicts the 1,400 mile long trek through forests, swamps, safe houses, and freedom in the north.",58db6a377c459f24986d71fb,978,By MAURICE BERGER,blogpost,Unknown,"['Blacks', 'Civil War (US) (1861-65)', 'Photography', 'Race and Ethnicity', 'Underground Railroad (19th Century)', 'Alabama']",3,Unknown,0,2017-03-29 08:00:14,Unknown,"While much has been written about the Underground Railroad, there has been little visual documentation. But a new photo book depicts the 1,400 mile long trek through forests, swamps, safe houses, and freedom in the north.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/03/29/from-slavery-to-freedom-revealing-the-underground-railroad/
,58db607f7c459f24986d71dd,978,By THOMAS L. FRIEDMAN,article,Trump Is  an Agent of the Chinese,"['International Trade and World Market', 'Greenhouse Gas Emissions', 'Coal', 'Alternative and Renewable Energy', 'Global Warming', 'Trump, Donald J', 'China', 'Tesla Motors Inc', 'Tencent Holdings Ltd', 'State Department', 'Trans-Pacific Partnership']",3,OpEd,27,2017-03-29 07:21:26,Unknown,Ignoring climate change and the benefits of clean energy only helps a rival.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/29/opinion/trump-is-a-chinese-agent.html
,58db607e7c459f24986d71da,806,By FRANK BRUNI,article,Devin Nunes Is Dangerous,"['United States Politics and Government', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Classified Information and State Secrets', 'Nunes, Devin G', 'Trump, Donald J', 'Russia', 'Democratic Party']",3,OpEd,27,2017-03-29 07:21:25,Unknown,He’s so deep in the tank for Donald Trump that he needs scuba gear.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/29/opinion/devin-nunes-is-dangerous.html
,58db60587c459f24986d71d7,1113,By SASHA BLAIR-GOLDENSOHN,article,TKT,"['Disabilities', 'Subways', 'Infrastructure (Public Works)', 'New York City']",3,OpEd,0,2017-03-29 07:20:49,Unknown,"After my accident, I learned firsthand how civic dysfunction can disenfranchise the vulnerable.",The New York Times,Op-Ed,https://www.nytimes.com/2017/03/29/opinion/new-york-has-a-great-subway-if-youre-not-in-a-wheelchair.html
,58db4ddf7c459f24986d71ad,81,By KATHERINE SCHULTEN,article,Shredding,[],3,Learning,0,2017-03-29 06:02:02,Unknown,What do you think the image is saying? How does it relate to and comment on something happening in the world right now?,The New York Times,News,https://www.nytimes.com/2017/03/29/learning/shredding.html
,58db23767c459f24986d7172,948,By MIKE HALE,article,"‘The Americans’ Season 5, Episode 4: Working Through the Kinks","['Television', 'The Americans (TV Program)']",3,Culture,0,2017-03-29 03:01:02,Television,Sex in the service of the motherland isn’t as easy as it used to be.,The New York Times,Review,https://www.nytimes.com/2017/03/28/arts/television/the-americans-whats-the-matter-with-kansas-recap.html
,58db1adb7c459f24986d7165,1019,By KATIE THOMAS,article,F.D.A. Approves a Drug  to Treat a Severe Form of Multiple Sclerosis,"['Multiple Sclerosis', 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'Food and Drug Administration', 'Genentech Inc']",3,Science,8,2017-03-29 02:24:22,Unknown,"The drug, Ocrevus by Genentech, can also be used to treat patients with the more common form of the disease.",The New York Times,News,https://www.nytimes.com/2017/03/28/health/fda-drug-approved-multiple-sclerosis-ocrevus.html
,58db153d7c459f24986d7158,525,By DEB AMLEN,article,Crisis Time,['Crossword Puzzles'],3,Games,0,2017-03-29 02:00:14,Unknown,Here’s hoping Jules Markey’s crisis isn’t too bad.,The New York Times,News,https://www.nytimes.com/2017/03/28/crosswords/crisis-time-stuart-wooley-jayhawks.html
