abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,5a68f5d610f40f00018bd86e,695,By MATTHIEU RYTZ,article,"Sinking Islands, Floating Nation","['Global Warming', 'Sundance Film Festival (Park City, Utah)', 'Kiribati']",62,OpEd,0,2018-01-24 21:08:33,Unknown,Rising sea levels are forcing the country of Kiribati to make difficult choices.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/24/opinion/kiribati-climate-change.html
,5a68ea4e10f40f00018bd84a,1409,By MICHAEL KIMMELMAN,article,Design for All,"['Disabilities', 'Design', 'Fashion and Apparel', 'Cooper Hewitt, Smithsonian Design Museum', 'NIKE Inc', 'Access+Ability (Exhibit)']",67,Weekend,19,2018-01-24 20:19:21,Art & Design,"Historically, products made for people with different physical, cognitive and sensory abilities have been ugly and woefully designed. Not anymore.",The New York Times,News,https://www.nytimes.com/2018/01/24/arts/design/cooper-hewitt-access-ability.html
,5a68da0510f40f00018bd7e8,1173,By CARA BUCKLEY,article,"They Are Nominees, Hear Them Roar","['Academy Awards (Oscars)', 'Movies', 'Women and Girls', 'McDormand, Frances', '#MeToo Movement', 'Blige, Mary J', 'Three Billboards Outside Ebbing, Missouri (Movie)', 'Mudbound (Movie)', 'Lady Bird (Movie)', 'I, Tonya (Movie)']",65,Culture,1,2018-01-24 19:09:53,Unknown,Eight of the 10 nominated actresses this year are over 40. And almost none play a character you would want to cross.,The New York Times,News,https://www.nytimes.com/2018/01/24/movies/oscar-nominees-actresses-over-40.html
,5a68d58910f40f00018bd7dd,1211,By ERNESTO LONDOÑO,article,"Upending Brazilian Race, Court Upholds Ex-President’s Conviction","['Brazil', 'Politics and Government', 'Elections', 'Corruption (Institutional)', 'Da Silva, Luiz Inacio Lula', 'Decisions and Verdicts']",68,Foreign,6,2018-01-24 18:50:44,Americas,"The decision could bar former President Luiz Inácio Lula da Silva from running for a third term in October, but he is expected to fight for the right to appear on the ballot.",The New York Times,News,https://www.nytimes.com/2018/01/24/world/americas/brazil-presidential-electionluiz-inacio-lula-da-silva.html
,5a68cc6810f40f00018bd7cf,768,By JAMES GORMAN,article,"Tiny Robot Walks, Crawls, Jumps and Swims","['Robots and Robotics', 'Nature (Journal)', 'Stuttgart (Germany)']",60,Science,3,2018-01-24 18:11:48,Unknown,"Researchers have created a tiny robot, small enough to navigate a stomach or urinary system, that one day may be used to deliver drugs inside the body.",The New York Times,News,https://www.nytimes.com/2018/01/24/science/tiny-robot-medical.html
,5a68c9b210f40f00018bd7c4,1226,By DEBORAH SOLOMON,article,"Shadow Boxes, From a Shadow of a Man","['Art', 'Cornell, Joseph', 'Gris, Juan', 'Metropolitan Museum of Art']",66,Weekend,21,2018-01-24 18:00:14,Art & Design,“Birds of a Feather” at the Met Museum highlights Joseph Cornell’s infatuation with a Cubist masterwork by Juan Gris.,The New York Times,Review,https://www.nytimes.com/2018/01/24/arts/design/joseph-cornell-review-metropolitan-museum-of-art.html
,5a68c4d010f40f00018bd7b9,1086,By SCOTT CACCIOLA and VICTOR MATHER,article,Gymnasts’ Abuse Draws Sentence  Likely to Be Life,"['Gymnastics', 'Nassar, Lawrence G (1963- )', 'Aquilina, Rosemarie', 'Sex Crimes', 'Child Abuse and Neglect', 'Olympic Games', 'Women and Girls']",67,Sports,1,2018-01-24 17:39:24,Unknown,"Dr. Nassar, the former U.S.A. Gymnastics and Michigan State team doctor, was sentenced to 40 to 175 years in prison for sexual abuse.",The New York Times,News,https://www.nytimes.com/2018/01/24/sports/larry-nassar-sentencing.html
,5a68ba9e10f40f00018bd7a2,816,By SAM BRINTON,article,Tortured in Gay Conversion Therapy,"['Homosexuality and Bisexuality', 'Therapy and Rehabilitation', 'Trevor Project', 'State Legislatures', 'States (US)']",67,OpEd,27,2018-01-24 16:55:53,Unknown,"Nearly 700,000 adults in the country have been subjected to this harmful practice.",The New York Times,Op-Ed,https://www.nytimes.com/2018/01/24/opinion/gay-conversion-therapy-torture.html
,5a68b87a10f40f00018bd79d,1811,By MICHAEL PAULSON,article,"Two Worlds, Many Stories","['Theater', 'Immigration and Emigration', 'Women and Girls', 'Blacks', 'Writing and Writers', 'Actors and Actresses', 'Anyanwu, Ngozi', 'Gurira, Danai', 'Bioh, Jocelyn', 'Udofia, Mfoniso', 'Africa', 'Ghana', 'Nigeria', 'Eclipsed (Play)', 'Her Portmanteau (Play)', 'The Homecoming Queen (Play)']",67,Arts&Leisure,6,2018-01-24 16:46:43,Unknown,"Danai Gurira, Jocelyn Bioh, Mfoniso Udofia and Ngozi Anyanwu share first-generation stories. “You can complain about how your culture is depicted,” says Ms. Anyanwu, “or you can do it yourself.”",The New York Times,News,https://www.nytimes.com/2018/01/24/theater/african-plays-danai-guirira-jocelyn-bioh.html
,5a68a5be10f40f00018bd77c,1141,By BRIAN X. CHEN,article,Trust Issues Cloud Future of $800 Smartphone,"['Smartphones', 'Huawei Technologies Co Ltd', 'Computer Security', 'Batteries', 'Politics and Government', 'Privacy', 'Android (Operating System)', 'Espionage and Intelligence Services']",67,Business,4,2018-01-24 15:26:50,Personal Tech,"The Mate 10 Pro from Huawei, the Chinese manufacturer, has a great camera and better battery life than competitors. But American carriers aren’t selling it.",The New York Times,News,https://www.nytimes.com/2018/01/24/technology/personaltech/huawei-mate-10-pro-smartphone-review.html
,5a689f9e10f40f00018bd771,743,By STEFANOS CHEN,article,The Home of the Designers Lella and Massimo Vignelli Seeks a Like-Minded Buyer,"['Real Estate and Housing (Residential)', 'Design', 'Vignelli, Lella', 'Vignelli, Massimo (1931-2014)', 'Unimark International', 'Interior Design and Furnishings', 'Upper East Side (Manhattan, NY)']",66,RealEstate,4,2018-01-24 15:00:42,Unknown,The Upper East Side apartment of the influential designers will list for $6.5 million.,The New York Times,News,https://www.nytimes.com/2018/01/24/realestate/lella-massimo-vignelli-home-on-market.html
,5a689f5610f40f00018bd76f,850,By THE NEW YORK TIMES,article,"Explore With Drones, but Ignore Google Maps","['Computers and the Internet', 'Politics and Government', 'Maps', 'Drones (Pilotless Planes)', 'Andes Mountains']",68,Business,6,2018-01-24 14:59:29,Personal Tech,"Nicholas Casey, Andes bureau chief for The Times, discussed the benefits of technology in many South American countries — and why Google Maps isn’t the best tool there.",The New York Times,News,https://www.nytimes.com/2018/01/24/technology/personaltech/drones-netflix-andes-google-maps.html
,5a6898e110f40f00018bd764,864,By LISA PREVOST,article,A Chance to Live in Your Own Historic Site,"['Real Estate and Housing (Residential)', 'Quebec City (Quebec)']",68,RealEstate,14,2018-01-24 14:31:57,Unknown,"It is a buyer’s market in this Canadian city, where there are many homes available and fewer foreign buyers than in Toronto, Vancouver and Montreal.",The New York Times,News,https://www.nytimes.com/2018/01/24/realestate/house-hunting-quebec-city.html
,5a6894fa10f40f00018bd760,1162,By TIM ARANGO,article,Unknown,[],68,National,0,2018-01-24 14:15:19,Unknown,"Wednesday: Counting the homeless in L.A., a novelist’s take on Montecito, California’s Olympians, and your thoughts on surfing as the state sport.",The New York Times,briefing,https://www.nytimes.com/2018/01/24/us/california-today-thousands-of-volunteers-count-the-homeless-in-los-angeles.html
,5a6891e210f40f00018bd75d,698,By JULIE LASKY,article,"$600,000 Homes in Florida, Connecticut and California","['Real Estate and Housing (Residential)', 'Fort Lauderdale (Fla)', 'Oakland (Calif)', 'Watertown (Conn)']",66,RealEstate,16,2018-01-24 14:02:04,Unknown,"A midcentury-modern house in Fort Lauderdale, an 18th-century Colonial in Litchfield County and a condominium in a 1947 Art Deco building in Oakland.",The New York Times,News,https://www.nytimes.com/2018/01/24/realestate/600000-homes-florida-connecticut-california.html
,5a687cd210f40f00018bd747,210,By NICHOLAS BAKALAR,article,"Weight: Your Neighbors, Your Waistline","['Obesity', 'Weight']",60,Well,4,2018-01-24 12:32:15,Eat,Military families that moved to areas with high obesity rates tended to gain weight themselves.,The New York Times,News,https://www.nytimes.com/2018/01/24/well/eat/obesity-contagion-neighbors-weight-military.html
,5a68745010f40f00018bd73d,764,By KATHARINE Q. SEELYE,article,I Was There for the Intervention,"['Drug Abuse and Traffic', 'Addiction (Psychology)', 'New Hampshire', 'Heroin', 'Opioids and Opiates']",68,Insider,2,2018-01-24 11:55:57,Unknown,I was struck by the Griffin family’s willingness to share the painful details of their son’s drug addiction and to be publicly identified.,The New York Times,News,https://www.nytimes.com/2018/01/24/insider/drug-intervention-family.html
,5a686fa410f40f00018bd736,428,By MICHAEL BARBARO,article,Unknown,"['Figure Skating', 'Harding, Tonya', 'I, Tonya (Movie)']",68,Podcasts,0,2018-01-24 11:36:00,The Daily,"Twenty-four years after a rival was bashed in the knee, the disgraced figure skater is back in the spotlight. This time, she’s not necessarily the villain.",The New York Times,briefing,https://www.nytimes.com/2018/01/24/podcasts/the-daily/tonya-harding.html
,5a68674e10f40f00018bd72a,1554,By CLAIRE CAIN MILLER,article,Closing a Gap On Paid Leave For Parents,"['Family Leaves', 'Pregnancy and Childbirth', 'Women and Girls', 'Paid Time Off']",68,Upshot,1,2018-01-24 11:00:24,Unknown,"Starting to see the value in family-friendly benefits for hourly workers, too, although big disparities remain.",The New York Times,News,https://www.nytimes.com/2018/01/24/upshot/parental-leave-company-policy-salaried-hourly-gap.html
,5a68674210f40f00018bd729,1362,By JONATHAN WOLFE,article,Unknown,['New York City'],68,Metro,0,2018-01-24 11:00:14,Unknown,"Wednesday: Making snow for Winter Jam, Lao cuisine classes, and cheap Off Broadway tickets.",The New York Times,briefing,https://www.nytimes.com/2018/01/24/nyregion/new-york-today-an-unusually-warm-winter-festival.html
,5a68673910f40f00018bd728,842,By GRETCHEN REYNOLDS,article,Exercise Makes a Body Talk to Itself,"['Exercise', 'Proteins', 'Research', 'Hormones']",68,Well,4,2018-01-24 11:00:05,Move,What happens inside our bodies when we work out.,The New York Times,News,https://www.nytimes.com/2018/01/24/well/move/the-mysterious-interior-world-of-exercise.html
,5a6863cb10f40f00018bd726,878,By JENNIFER FINNEY BOYLAN,article,What Do Our Ashes Mean to Us?,"['Funerals and Memorials', 'Cremation', 'Maine']",66,OpEd,0,2018-01-24 10:45:26,Unknown,"To some, they’re sacred. To others, they’re just dust.",The New York Times,Op-Ed,https://www.nytimes.com/2018/01/24/opinion/what-remains-cremation.html
,5a6863ca10f40f00018bd725,1380,By GILA LYONS,article,"When Life Gave Me Lemons, I Had a Panic Attack","['Anxiety and Stress', 'Disabilities', 'Mental Health and Disorders']",67,OpEd,0,2018-01-24 10:45:25,Unknown,My anxiety severely limits what I can do in my life. Should I consider myself disabled?,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/24/opinion/panic-disorder-disability.html
,5a685d0c10f40f00018bd71d,596,By GIOVANNI RUSSONELLO,article,Jimmy Kimmel Skewers Trump Over Tensions With Chief of Staff,"['Kimmel, Jimmy', 'Meyers, Seth', 'Fallon, Jimmy', 'Colbert, Stephen', 'Kelly, John F (1950- )', ""O'Brien, Conan"", 'Trump, Donald J', 'Late Night with Seth Meyers (TV Program)', 'Conan (TV Program)']",65,Culture,0,2018-01-24 10:16:40,Television,Mr. Kimmel said that the president didn’t seem interested in creating an orderly work environment at the White House.,The New York Times,News,https://www.nytimes.com/2018/01/24/arts/television/jimmy-kimmel-trump-john-kelly.html
,5a68595e10f40f00018bd71b,1320,By SUSAN HODARA,article,"Rolling Hills, Bumpy Roads, Dramatic Views","['Real Estate and Housing (Residential)', 'Garrison (NY)', 'Cold Spring (NY)']",68,RealEstate,8,2018-01-24 10:00:57,Unknown,"A little over an hour’s commute from the city, Garrison offers residents panoramic views and a range of cultural and recreational options.",The New York Times,News,https://www.nytimes.com/2018/01/24/realestate/living-in-garrison-ny.html
,5a68594a10f40f00018bd719,2374,By AMANDA HESS,article,Hollywood’s  Protest Problem,"['Movies', 'Television', '#MeToo Movement', 'Sexual Harassment', 'Golden Globes (Awards)', 'Screen Actors Guild']",68,Arts&Leisure,1,2018-01-24 10:00:38,Unknown,"As allegations of sexual exploitations pile up, the industry has absorbed the critiques and converted them into inspirational messaging and branding exercises.",The New York Times,News,https://www.nytimes.com/2018/01/24/arts/can-hollywood-fix-its-harassment-problem-while-celebrating-itself.html
,5a68594010f40f00018bd70f,1143,By KWAME ANTHONY APPIAH,article,What if I Don’t Want to See the Child I Gave Up For Adoption?,"['Adoptions', 'Marriages', 'Sex Crimes', 'Ethics (Personal)']",66,Magazine,20,2018-01-24 10:00:26,Unknown,The magazine’s Ethicist columnist on forming a relationship with the child you gave away and the practice of making marriage a reparation for rape.,The New York Times,News,https://www.nytimes.com/2018/01/24/magazine/what-if-i-dont-want-to-see-the-child-i-gave-up-for-adoption.html
,5a68594610f40f00018bd713,1067,By FARHAD MANJOO,article,I’m Good: Pot Start-Ups Pass Up the Joint,"['Marijuana', 'Venture Capital', 'Start-ups', 'Smoking and Tobacco', 'ArcView Group']",66,Business,1,2018-01-24 10:00:26,Unknown,"Who smokes marijuana anymore? Because of more sophisticated marketing, people can now vape it, eat it, drink it and apply it, leading to an explosion in sales.",The New York Times,News,https://www.nytimes.com/2018/01/24/technology/marijuana-start-ups-go-beyond-the-simple-joint.html
,5a68592710f40f00018bd70d,6201,By JENNA WORTHAM,article,Make Yourself Up,"['Charles, RuPaul', ""RuPaul's Drag Race (TV Program)"", 'Transvestism', 'Television']",66,Magazine,26,2018-01-24 10:00:03,Unknown,The reality-television competition that began nine years ago has evolved to reflect an era fixated on gender and identity — and the boundary-pushing spirit of its star.,The New York Times,News,https://www.nytimes.com/2018/01/24/magazine/is-rupauls-drag-race-the-most-radical-show-on-tv.html
,5a68592610f40f00018bd70b,698,By AUDIE CORNISH,article,Christiane Amanpour Wants More Local News,"['News and News Media', 'Women and Girls', 'Sexual Harassment', 'CNN']",67,Magazine,54,2018-01-24 10:00:02,Unknown,"The CNN correspondent on sexual harassment in media, global gender equality and Trump’s attacks on the press.",The New York Times,News,https://www.nytimes.com/2018/01/24/magazine/christiane-amanpour-believes-in-the-power-of-local-news.html
,5a68592610f40f00018bd70c,494,By NATALIE PROULX,article,How Do You Cope With Grief?,[],66,Learning,0,2018-01-24 10:00:01,Unknown,What are healthy ways you can express and relieve suffering when facing tragedy?,The New York Times,News,https://www.nytimes.com/2018/01/24/learning/how-do-you-cope-with-grief.html
,5a684b1610f40f00018bd701,450,By CAROLINE CROSSON GILPIN,article,"Teaching Activities for: ‘Vaping Can Be Addictive and May Lure Teenagers to Smoking, Science Panel Concludes’",[],68,Learning,0,2018-01-24 09:00:00,Unknown,What are the complexities surrounding the debate about e-cigarettes and teenage smoking?,The New York Times,News,https://www.nytimes.com/2018/01/24/learning/teaching-activities-for-vaping-can-be-addictive-and-may-lure-teenagers-to-smoking-science-panel-concludes.html
,5a683d0410f40f00018bd6f6,76,By NATALIE PROULX,article,Oscars,[],68,Learning,0,2018-01-24 08:00:00,Unknown,Which films do you hope will win an award?,The New York Times,News,https://www.nytimes.com/2018/01/24/learning/oscars.html
,5a67fd7c10f40f00018bd6af,1280,By JAVIER C. HERNÁNDEZ and ZOE MOU,article,"‘Me Too,’ Chinese Say. Not So Fast, Say the Censors.","['China', 'Women and Girls', '#MeToo Movement', 'Censorship', 'Sexual Harassment', 'Sex Crimes', 'Discrimination', ""Women's Rights"", 'Freedom of Speech and Expression', 'Workplace Environment', 'Communist Party of China']",68,Foreign,10,2018-01-24 03:28:56,Asia Pacific,Demands for better treatment are clashing with a male-dominated culture and an authoritarian system that tightly controls free speech.,The New York Times,News,https://www.nytimes.com/2018/01/23/world/asia/china-women-me-too-censorship.html
,5a67f6b510f40f00018bd6a7,483,By DEB AMLEN,article,Member of a Crossword Zoo,['Crossword Puzzles'],68,Games,0,2018-01-24 03:00:01,Unknown,Kathy Wienberg tells us where it’s at.,The New York Times,News,https://www.nytimes.com/2018/01/23/crosswords/daily-puzzle-2018-01-24.html
,5a67edc110f40f00018bd69d,1313,"By MARK LANDLER, CARLOTTA GALL and ERIC SCHMITT",article,U.S. Tries to Mend Fences as Turkey Attacks Syrian Kurds,"['Kurds', 'Syria', 'Turkey', 'United States International Relations', 'Defense and Military Forces', 'Islamic State in Iraq and Syria (ISIS)', ""Kurdistan Workers' Party"", 'United States Defense and Military Forces']",68,Foreign,8,2018-01-24 02:21:50,Middle East,"To mollify Turkey, the White House said it was easing off its support for the Syrian Kurds, while the Pentagon said they were a critical partner in the war against the Islamic State.",The New York Times,News,https://www.nytimes.com/2018/01/23/world/middleeast/us-nato-turkey-afrin-manbij.html
,5a67e72710f40f00018bd696,1064,By KENNETH P. VOGEL and KATIE ROGERS,article,Congressman Says Aide ‘Invited’ Behavior That Led to a Complaint of Misconduct,"['Meehan, Patrick L', 'Sexual Harassment', 'Pennsylvania', 'House of Representatives', 'House Committee on Ethics', 'Ethics and Official Misconduct', 'United States Politics and Government', 'Philadelphia Inquirer']",68,Washington,15,2018-01-24 01:53:39,Politics,"Representative Patrick Meehan denied any impropriety, and said that he was emotionally wounded when a former aide filed a complaint against him.",The New York Times,News,https://www.nytimes.com/2018/01/23/us/politics/patrick-meehan-sexual-misconduct-complaint.html
,5a67e4c410f40f00018bd68f,1140,By CARL HULSE,article,"Shutdown Over, Task of Mending Senate Awaits Bipartisan Group","['Senate', 'United States Politics and Government', 'Immigration and Emigration', 'Shutdowns (Institutional)', 'Democratic Party', 'Republican Party']",68,Washington,1,2018-01-24 01:43:28,Politics,Members of the bipartisan group that intervened to bring the shutdown to an end hope the push for an immigration bill can reignite opportunity for debate.,The New York Times,News,https://www.nytimes.com/2018/01/23/us/politics/senate-government-shutdown.html
,5a67e1ab10f40f00018bd68b,1336,By SHERYL GAY STOLBERG and MAGGIE HABERMAN,article,"Money for Wall Is ‘Off the Table,’ Schumer Insists","['Schumer, Charles E', 'Senate', 'Democratic Party', 'Border Barriers', 'Immigration and Emigration', 'Illegal Immigration', 'Deferred Action for Childhood Arrivals', 'Dream Act (Development, Relief and Education for Minors Act)', 'Republican Party', 'Trump, Donald J', 'United States Politics and Government']",68,Washington,1,2018-01-24 01:30:14,Politics,"With emotions still hot over the government shutdown, Senate negotiators found themselves back at Square 1 in their efforts to strike an immigration deal.",The New York Times,News,https://www.nytimes.com/2018/01/23/us/politics/immigration-wall-mexico-schumer-senate.html
,5a67d83d10f40f00018bd67d,805,By CHEN GUANGCHENG,article,Apple Caves In to China,"['Apple Inc', 'China', 'Guizhou Cloud Big Data Industry Co Ltd', 'Computers and the Internet', 'Freedom of Speech and Expression', 'Censorship', 'Communist Party of China', 'Human Rights and Human Rights Violations', 'Data Storage']",67,OpEd,23,2018-01-24 00:50:01,Unknown,The company will be taking part in the suppression of freedoms abroad while espousing high-minded values at home.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/23/opinion/apple-china-data.html
,5a67d75410f40f00018bd67b,804,By KENDRA PIERRE-LOUIS,article,Bigger Avalanches  Are Being Set Off By Climate Change,"['Avalanches', 'Global Warming', 'Environment', 'Ice', 'Tibet', 'Caucasus (Russia)']",68,Climate,8,2018-01-24 00:46:06,Unknown,A deadly 2016 glacier collapse in Tibet surpassed scientists’ expectations — until it happened again. They worry it’s only the beginning.,The New York Times,News,https://www.nytimes.com/2018/01/23/climate/glacier-collapse-avalanche.html
,5a67d30310f40f00018bd676,1177,By LIRIEL HIGA,article,U.S.A. Gymnastics Still Values Medals More Than Girls,"['Nassar, Lawrence G (1963- )', 'Gymnastics', 'Child Abuse and Neglect', 'Sex Crimes', 'AT&T Inc', 'Hershey Foods Corp', 'Michigan State University', 'Procter & Gamble Co', 'USA Gymnastics', 'Under Armour Inc', 'Maroney, McKayla', 'Penny, Steve', 'Raisman, Aly', 'Wieber, Jordyn', 'Teigen, Chrissy', 'United States']",68,OpEd,0,2018-01-24 00:27:43,Unknown,Corporations like AT&T are doing more to reckon with the abuse than the sport’s governing body.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/23/opinion/usa-gymnastics-abuse-nassar.html
,5a67d2b710f40f00018bd675,1491,By ANA SWANSON and BRAD PLUMER,article,Steep Tariffs Threaten Growth of Solar Industry,"['Solar Energy', 'Customs (Tariff)', 'Trump, Donald J', 'United States Politics and Government', 'Alternative and Renewable Energy', 'International Trade and World Market', 'Solar Energy Industries Assn', 'SolarWorld AG', 'Suniva Inc']",67,Business,1,2018-01-24 00:26:26,Politics,"At a solar farm in North Carolina, workers are bracing for the effect of a new tariff on imported solar cells and modules.",The New York Times,News,https://www.nytimes.com/2018/01/23/us/politics/trump-solar-tariffs.html
,5a67d21910f40f00018bd674,1429,By PETER BAKER,article,"In Davos, a Club Revered And Resented by Trump Finally Opens Its Doors","['Davos (Switzerland)', 'Trump, Donald J', 'World Economic Forum', 'International Trade and World Market', 'Protectionism (Trade)', 'United States Economy', 'Trump, Melania']",68,Washington,3,2018-01-24 00:23:49,Politics,"As a businessman, Donald J. Trump never felt respected by the elites who shunned him. Now as president, he commands attention, if not admiration.",The New York Times,News,https://www.nytimes.com/2018/01/23/us/politics/trump-davos-elites.html
,5a67ceb210f40f00018bd672,537,By PAUL KRUGMAN,article,The Durability of Inflation Derp,"['Inflation (Economics)', 'Quantitative Easing', 'Federal Reserve System', 'Bernanke, Ben S']",68,OpEd,0,2018-01-24 00:09:15,Unknown,Bad predictions of inflation are good for your career.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/23/opinion/the-durability-of-inflation-derp.html
,5a67ce0110f40f00018bd66f,1191,By THOMAS L. FRIEDMAN,article,The Tweet Trump Can’t Send Tehran,"['Iran', 'Demonstrations, Protests and Riots', 'Water', 'Drought', 'Agriculture and Farming', 'Global Warming', 'Islamic Revolutionary Guards Corps', 'Rouhani, Hassan', 'Trump, Donald J', 'United States Politics and Government']",68,OpEd,23,2018-01-24 00:06:21,Unknown,Climate change is adding to Iran’s disruptions.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/23/opinion/trump-iran-climate-change.html
,5a67c89810f40f00018bd663,609,By THE EDITORIAL BOARD,article,Mr. Trump’s Misguided Tariffs,"['International Trade and World Market', 'Washing Machines and Dryers', 'Solar Energy', 'Customs (Tariff)', 'Factories and Manufacturing', 'Trump, Donald J', 'Whirlpool Corporation', 'SolarWorld AG', 'Suniva Inc']",65,Editorial,22,2018-01-23 23:43:16,Unknown,The president’s trade move could backfire with his working-class base.,The New York Times,Editorial,https://www.nytimes.com/2018/01/23/opinion/trumps-tariffs-manufacturing-jobs.html
,5a67c86e10f40f00018bd662,910,By ALAN FEUER,article,Man Freed After Waiting 7 Years for Trial,"['Tigano, Joseph', 'Courts and the Judiciary', 'Appeals Courts (US)', 'Marijuana', 'New York State', 'Skretny, William M']",67,Metro,21,2018-01-23 23:42:35,Unknown,"In a scathing opinion, a federal appeals court blamed the whole system — judges, defense lawyers, prosecutors, even a court reporter — for the delay.",The New York Times,News,https://www.nytimes.com/2018/01/23/nyregion/trial-delay-new-york-marijuana.html
,5a67be8310f40f00018bd650,809,By FRANK BRUNI,article,The Hell of This Year’s Super Bowl,"['Football', 'Super Bowl', 'New England Patriots', 'National Football League', 'Trump, Donald J', 'Brady, Tom', 'Belichick, Bill', 'Kraft, Robert K', 'Philadelphia Eagles']",67,OpEd,23,2018-01-23 23:00:14,Unknown,It’s the Patriots — again — and a metaphor for Trump’s America.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/23/opinion/patriots-super-bowl.html
,5a67be7510f40f00018bd64e,62,By ALEX HOLDSTEIN,article,Thank You for Your Service,"['Midtown Area (Manhattan, NY)']",0,Metro,18,2018-01-23 23:00:01,Unknown,A passing tribute in Midtown Manhattan.,The New York Times,News,https://www.nytimes.com/2018/01/23/nyregion/metropolitan-diary-thank-you-for-your-service.html
,5a67ba6610f40f00018bd646,957,By PETER LUCIER,article,Congress Suddenly Cares About the Troops When a Shutdown Looms. What About the Rest of the Time?,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Shutdowns (Institutional)']",68,Magazine,0,2018-01-23 22:42:40,Unknown,Not being able to watch a football game is a problem. But not having a strategy is a bigger problem.,The New York Times,News,https://www.nytimes.com/2018/01/23/magazine/congress-suddenly-cares-about-the-troops-when-a-shutdown-looms-what-about-the-rest-of-the-time.html
,5a67b2c910f40f00018bd62c,1469,By GERALD JONAS,article,"Ursula K. Le Guin, Who Elevated Sci-Fi and Fantasy Fiction, Dies at 88","['Le Guin, Ursula K', 'Deaths (Obituaries)', 'Writing and Writers', 'Books and Literature', 'Science Fiction']",51,Obits,15,2018-01-23 22:10:12,Unknown,"Ms. Le Guin brought literary elegance and a feminist sensibility to science fiction and fantasy tales, drawing millions of readers around the world.",The New York Times,Obituary (Obit),https://www.nytimes.com/2018/01/23/obituaries/ursula-k-le-guin-acclaimed-for-her-fantasy-fiction-is-dead-at-88.html
,5a67a79b10f40f00018bd5fa,613,By KENNETH CHANG,article,The Google Lunar X Prize’s Race to the Moon Is Over. Nobody Won.,"['X Prize Foundation', 'Space and Astronomy', 'Moon', 'Private Spaceflight', 'Hakuto', 'Moon Express Inc', 'SpaceIL', 'Synergy Moon', 'Google Inc']",68,Science,0,2018-01-23 21:22:31,Unknown,"None of the remaining competitors for the $20 million award will be able to get off the ground by March 31, a deadline that had already been extended multiple times.",The New York Times,News,https://www.nytimes.com/2018/01/23/science/google-lunar-x-prize-moon.html
,5a67a66510f40f00018bd5f4,1090,By CORY A. BOOKER and OONA A. HATHAWAY,article,A Syria Plan That Breaks the Law,"['United States Defense and Military Forces', 'War and Emergency Powers (US)', 'War Powers Act (1973)', 'Islamic State in Iraq and Syria (ISIS)', 'State Department', 'Free Syrian Army', 'Assad, Bashar al-', 'Tillerson, Rex W', 'Trump, Donald J', 'Afrin (Syria)', 'Syria', 'Turkey', 'Russia', 'Constitution (US)']",68,OpEd,23,2018-01-23 21:17:22,Unknown,The Trump administration’s bid to keep soldiers there indefinitely flouts the Constitution’s intent to give only Congress the power to declare war.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/23/opinion/syria-tillerson-constitution-trump.html
,5a67a0a310f40f00018bd5e1,704,By NICK CORASANITI,article,Murphy Easing ‘Roadblocks’ to Medical Marijuana,"['Marijuana', 'Medical Marijuana', 'Executive Orders and Memorandums', 'Murphy, Philip D (1957- )', 'New Jersey']",68,Metro,19,2018-01-23 20:52:47,Unknown,Gov. Philip D. Murphy signed an executive order aimed at loosening the state’s restrictive medical marijuana policies put in place by former Gov. Chris Christie.,The New York Times,News,https://www.nytimes.com/2018/01/23/nyregion/new-jersey-medical-marijuana.html
,5a67841710f40f00018bd56d,903,By J. DAVID GOODMAN and WILLIAM NEUMAN,article,City Sues Drug Companies In Battle Against Opioids,"['Suits and Litigation (Civil)', 'Opioids and Opiates', 'de Blasio, Bill', 'New York City', 'Global Warming', 'Allergan Inc', 'AmerisourceBergen Corp', 'Cephalon Inc', 'Janssen Pharmaceutica', 'Johnson & Johnson', 'McKesson Corporation', 'Suffolk County (NY)']",66,Metro,19,2018-01-23 18:51:00,Unknown,"The city is suing Big Pharma drug companies over the opioid crisis, two weeks after filing a suit against oil companies over climate change costs.",The New York Times,News,https://www.nytimes.com/2018/01/23/nyregion/nyc-de-blasio-opioid-lawsuit.html
,5a67755e10f40f00018bd54f,948,By JOSHUA BARONE,article,A Tortured History Haunts a Beloved Ballet,"['Prokofiev, Sergei', 'Romeo and Juliet (Ballet)', 'Classical Music', 'Dancing', 'Morrison, Simon', 'Martins, Peter', 'USSR (Former Soviet Union)']",65,Weekend,4,2018-01-23 17:48:11,Music,"The beloved ballet, selections from which will be performed by the New York Philharmonic this week, left the composer broken.",The New York Times,News,https://www.nytimes.com/2018/01/23/arts/music/prokofiev-romeo-and-juliet-new-york-philharmonic-new-york-city-ballet.html
